pupilnolongeronrolltableid,NativeId,termlysessiondetailsoffrolltableid,termlysessiondetailsoffrollorderseqcolumn,sourceid,sessions,attendancereason
c44b7c57-6ee,SCH4,fb96f18b,2404,3f61a474,129.0,I
c44b7c57-6ee,SCH4,8eb16c16,2403,3f61a474,136.0,N
c44b7c57-6ee,SCH4,b77f6ae0,2405,3f61a474,129.0,S
c44b7c57-6ee,SCH4,5d96ada5,2407,3f61a474,130.0,Y
c4650ed6-c41,SCH1,4141225b,2410,fec4111a,131.0,C
c4650ed6-c41,SCH1,7c36c03c,2408,fec4111a,135.0,G
c4650ed6-c41,SCH1,98770b89,2417,fec4111a,131.0,H
c4650ed6-c41,SCH1,a02bea2d,2411,fec4111a,129.0,I
c4650ed6-c41,SCH1,6f75516f,2412,fec4111a,129.0,O
c4650ed6-c41,SCH1,f0395226,2413,fec4111a,133.0,R
c4650ed6-c41,SCH1,07587ea1,2414,fec4111a,132.0,X
c494f83f-c01,SCH1,a8439c58,2418,e36ec2c6,136.0,R
c519a336-d2b,SCH1,bbb24fc6,2424,e4eebe22,133.0,C
c519a336-d2b,SCH1,6d8f6b7d,2422,e4eebe22,126.0,E
c519a336-d2b,SCH1,b313f664,2419,e4eebe22,140.0,G
c519a336-d2b,SCH1,f4fc6878,2423,e4eebe22,129.0,H
c519a336-d2b,SCH1,c38b965b,2420,e4eebe22,131.0,M
c519a336-d2b,SCH1,c0d56e52,2421,e4eebe22,125.0,R
c52bc44b-119,SCH1,4e6d477f,2427,1a96cf7f,130.0,H
c52bc44b-119,SCH1,9b53a461,2428,1a96cf7f,131.0,I
c52bc44b-119,SCH1,39049d68,2426,1a96cf7f,136.0,O
c52bc44b-119,SCH1,e02f3c26,2429,1a96cf7f,137.0,R
c52bc44b-119,SCH1,f26534d7,2425,1a96cf7f,128.0,Y
c560a455-cf5,SCH1,fac74b36,2430,37f90ba2,134.0,G
c5659429-9c1,SCH6,de82d722,2432,b7b85b80,130.0,E
c5659429-9c1,SCH6,4b592514,2431,b7b85b80,130.0,R
c58071a5-115,SCH5,d7842fb7,2435,50c65b14,128.0,E
c58071a5-115,SCH5,47df7f99,2439,50c65b14,131.0,G
c58071a5-115,SCH5,35cb2018,2436,50c65b14,131.0,H
c58071a5-115,SCH5,97875e53,2433,50c65b14,123.0,I
c58071a5-115,SCH5,075c3b0e,2438,50c65b14,121.0,M
c58071a5-115,SCH5,a8884f67,2434,50c65b14,131.0,N
c58071a5-115,SCH5,65fec101,2440,50c65b14,122.0,Y
c651cee2-663,SCH3,5acd399a,2443,a481ed4a,131.0,E
c651cee2-663,SCH3,b3972d8d,2441,a481ed4a,134.0,N
c6f647f9-cbb,SCH5,0ba58ffe,2445,b2752c0b,129.0,C
c6f647f9-cbb,SCH5,7ea8c787,2444,b2752c0b,137.0,N
c9a72598-bbc,SCH4,88161dd9,2446,5aa4d075,125.0,#
c9a72598-bbc,SCH4,5cdbcc31,2447,5aa4d075,118.0,H
c9a72598-bbc,SCH4,3c19bd45,2448,5aa4d075,133.0,U
cb27cca9-deb,SCH4,61ef11e2,2449,f8e55bbd,130.0,H
cb27cca9-deb,SCH5,fe2c0e27,2450,4676e154,133.0,H
cb27cca9-deb,SCH5,692d4d88,2454,4676e154,137.0,M
cb27cca9-deb,SCH5,fe12af0e,2451,4676e154,123.0,N
cb27cca9-deb,SCH5,96e7a96d,2453,4676e154,134.0,O
cb27cca9-deb,SCH5,b1769332,2452,4676e154,115.0,R
cb27cca9-deb,SCH5,750d4771,2456,4676e154,134.0,S
cb849965-989,SCH5,e2852681,2463,115ac655,135.0,I
cb849965-989,SCH5,90bdefae,2458,115ac655,134.0,M
cb849965-989,SCH5,785a2f71,2459,115ac655,129.0,N
cb849965-989,SCH5,0341d485,2461,115ac655,130.0,X
cb849965-989,SCH5,ea30b8ed,2460,115ac655,141.0,Y
cbdd20a0-fc2,SCH4,32c90a25,2470,28bb1e19,125.0,G
cbdd20a0-fc2,SCH4,a9c14f30,2469,28bb1e19,136.0,M
cbdd20a0-fc2,SCH4,dca6725b,2468,28bb1e19,136.0,O
cbdd20a0-fc2,SCH4,009e1503,2471,28bb1e19,128.0,Z
cbdd20a0-fc2,SCH5,26a5d9c8,2466,a97219b1,135.0,C
cbdd20a0-fc2,SCH5,0a7978d4,2465,a97219b1,130.0,E
cbdd20a0-fc2,SCH5,f4eb10c5,2464,a97219b1,130.0,H
cbdd20a0-fc2,SCH5,d7d1c8be,2467,a97219b1,132.0,N
cc830738-864,SCH8,bd4054f9,2478,c986c098,138.0,C
cc830738-864,SCH8,43af874b,2477,c986c098,,G
cc830738-864,SCH8,f63135c3,2474,c986c098,133.0,H
cc830738-864,SCH8,4050c75f,2476,c986c098,137.0,I
cc830738-864,SCH8,cbfaf2b2,2473,c986c098,126.0,N
cc830738-864,SCH8,5e3abb2b,2472,c986c098,128.0,S
cc830738-864,SCH8,31550558,2479,c986c098,119.0,Y
cc9b7d15-817,SCH5,25669f95,2481,83fec988,135.0,C
cc9b7d15-817,SCH5,2be2333c,2484,83fec988,125.0,G
cc9b7d15-817,SCH5,25436b39,2485,83fec988,129.0,I
cc9b7d15-817,SCH5,0c42fde6,2482,83fec988,131.0,M
cc9b7d15-817,SCH5,b05ce964,2480,83fec988,126.0,N
cc9b7d15-817,SCH5,fa3f3768,2486,83fec988,128.0,X
ccb2bffe-502,SCH5,0ba51bcb,2494,75b60948,127.0,#
ccb2bffe-502,SCH5,3752785c,2492,75b60948,128.0,C
ccb2bffe-502,SCH5,1807102c,2495,75b60948,135.0,G
ccb2bffe-502,SCH5,0ed84d99,2498,75b60948,129.0,H
ccb2bffe-502,SCH5,029ff02c,2489,75b60948,139.0,M
ccb2bffe-502,SCH5,6d3c9145,2493,75b60948,133.0,O
ccb2bffe-502,SCH5,6a8f3946,2491,75b60948,129.0,R
cd69a371-899,SCH7,47d5f018,2499,399aed45,134.0,H
cd69a371-899,SCH7,f9547475,2500,399aed45,128.0,M
cd69a371-899,SCH7,670596a9,2501,399aed45,126.0,O
cd69a371-899,SCH7,f68fb60f,2502,399aed45,132.0,S
ce7c7283-4f6,SCH4,2fa892a1,2503,3cfa6b5f,133.0,G
ce7c7283-4f6,SCH4,d0565a88,2504,3cfa6b5f,135.0,M
ce7c7283-4f6,SCH4,f1b69f44,2510,3cfa6b5f,127.0,O
ce7c7283-4f6,SCH4,3ce87d02,2505,3cfa6b5f,122.0,R
ce7c7283-4f6,SCH4,3abba25b,2506,3cfa6b5f,132.0,S
cf381cf4-c36,SCH2,5c04121a,2512,dc92a10d,132.0,H
cf381cf4-c36,SCH2,6a061e1c,2514,dc92a10d,127.0,U
cf3f70c4-27b,SCH1,2e4d2516,2515,9aa19397,128.0,E
cf3f70c4-27b,SCH1,41bf4ea8,2516,9aa19397,122.0,H
cf3f70c4-27b,SCH5,a16bcb73,2521,c99b1bc7,135.0,C
cf3f70c4-27b,SCH5,724de788,2519,c99b1bc7,134.0,E
cf3f70c4-27b,SCH5,f2c72401,2520,c99b1bc7,129.0,G
cf3f70c4-27b,SCH5,d4aad7a9,2522,c99b1bc7,132.0,H
cf3f70c4-27b,SCH5,ca0a6831,2517,c99b1bc7,140.0,I
cf3f70c4-27b,SCH5,1c5b14a9,2526,c99b1bc7,129.0,O
cf3f70c4-27b,SCH5,aa751117,2518,c99b1bc7,127.0,R
cf3f70c4-27b,SCH5,28906084,2523,c99b1bc7,133.0,T
cf61da0a-cfa,SCH5,1a61ba72,2535,bcb6bbd9,131.0,C
cf61da0a-cfa,SCH5,4c5c09f1,2530,bcb6bbd9,128.0,E
cf61da0a-cfa,SCH5,c86322d3,2531,bcb6bbd9,130.0,H
cf61da0a-cfa,SCH5,8855df6e,2527,bcb6bbd9,129.0,I
cf61da0a-cfa,SCH5,5998568e,2528,bcb6bbd9,133.0,N
cf61da0a-cfa,SCH5,eb9b36c8,2532,bcb6bbd9,123.0,Y
cf987a3b-90b,SCH4,95190cce,2538,2c677ac4,120.0,G
cf987a3b-90b,SCH7,8dc34cb8,2537,6b01613c,124.0,C
cf987a3b-90b,SCH7,451fd572,2536,6b01613c,133.0,R
d054183b-f05,SCH6,e32e67d9,2539,420c43d9,126.0,G
d054183b-f05,SCH6,4620c441,2542,420c43d9,124.0,H
d054183b-f05,SCH6,0dad68e8,2540,420c43d9,131.0,I
d054183b-f05,SCH6,66af60a4,2544,420c43d9,131.0,R
d054183b-f05,SCH6,53603333,2543,420c43d9,124.0,S
d054183b-f05,SCH6,0da118ba,2541,420c43d9,131.0,T
d054183b-f05,SCH8,e6546c18,2547,093fbffe,129.0,Y
d09f1455-3e0,SCH8,0a7b8743,2550,a6ae1a57,127.0,E
d09f1455-3e0,SCH8,67318146,2556,a6ae1a57,137.0,I
d09f1455-3e0,SCH8,97a4718e,2548,a6ae1a57,129.0,M
d09f1455-3e0,SCH8,aa1b4ae0,2553,a6ae1a57,138.0,N
d09f1455-3e0,SCH8,978ed417,2551,a6ae1a57,132.0,R
d09f1455-3e0,SCH8,84565bb2,2552,a6ae1a57,136.0,S
d09f1455-3e0,SCH8,e59cae30,2549,a6ae1a57,129.0,X
d0ec76f0-7f9,SCH5,d56180ba,2561,313912f1,132.0,E
d0ec76f0-7f9,SCH5,51b62f07,2560,313912f1,134.0,H
d0ec76f0-7f9,SCH5,41692cd7,2559,313912f1,129.0,I
d0ec76f0-7f9,SCH5,075bdbdf,2558,313912f1,136.0,M
d0ec76f0-7f9,SCH5,2354a030,2557,313912f1,133.0,T
d10692db-8c9,SCH1,d5612357,2563,9a59eb3d,129.0,C
d10692db-8c9,SCH1,26db0e04,2566,9a59eb3d,132.0,G
d10692db-8c9,SCH1,e3bc9a6f,2565,9a59eb3d,129.0,I
d109c1e5-22b,SCH6,759e274a,2573,5a0685dc,128.0,E
d109c1e5-22b,SCH6,25dd600d,2575,5a0685dc,132.0,G
d109c1e5-22b,SCH6,f5a5e031,2571,5a0685dc,131.0,I
d109c1e5-22b,SCH6,9ee95cd8,2568,5a0685dc,127.0,M
d109c1e5-22b,SCH6,576f3f20,2572,5a0685dc,134.0,N
d109c1e5-22b,SCH6,725f8b73,2567,5a0685dc,131.0,O
d109c1e5-22b,SCH6,b56f7725,2569,5a0685dc,131.0,R
d109c1e5-22b,SCH6,cae53bb1,2576,5a0685dc,129.0,T
d109c1e5-22b,SCH8,61f18ffa,2577,2d1a63e0,127.0,I
d109c1e5-22b,SCH8,db92b3c2,2578,2d1a63e0,131.0,M
d1c2a0d8-ed6,SCH1,65bbd665,2581,fed7c6fe,120.0,E
d1c2a0d8-ed6,SCH1,d4aa3da2,2579,fed7c6fe,135.0,G
d1c2a0d8-ed6,SCH1,ea4f50fd,2584,fed7c6fe,132.0,H
d1c2a0d8-ed6,SCH1,c839c1ea,2586,fed7c6fe,119.0,N
d1c2a0d8-ed6,SCH1,80812ab4,2585,fed7c6fe,127.0,R
d1c2a0d8-ed6,SCH1,fbb766ee,2580,fed7c6fe,131.0,S
d1c2a0d8-ed6,SCH1,a69f25aa,2582,fed7c6fe,126.0,T
d2aafb8f-fa6,SCH5,f29fb4a7,2588,c02b7d6e,138.0,E
d2aafb8f-fa6,SCH5,b8cd0729,2594,c02b7d6e,126.0,I
d2aafb8f-fa6,SCH5,d9341e91,2590,c02b7d6e,127.0,M
d2aafb8f-fa6,SCH5,75fef65c,2591,c02b7d6e,130.0,N
d2aafb8f-fa6,SCH5,482c843b,2589,c02b7d6e,131.0,S
d2aafb8f-fa6,SCH5,f53b4f88,2587,c02b7d6e,140.0,Z
d2e236cc-937,SCH4,84368cfb,2598,b99e58aa,122.0,H
d2e236cc-937,SCH4,9eae8bb1,2595,b99e58aa,139.0,I
d2e236cc-937,SCH4,fc73e91b,2597,b99e58aa,134.0,M
d2e236cc-937,SCH4,823e758d,2599,b99e58aa,132.0,O
d2e236cc-937,SCH4,ef911c01,2600,b99e58aa,124.0,R
d2e236cc-937,SCH4,00f7969f,2596,b99e58aa,127.0,S
d2e236cc-937,SCH6,98a33101,2603,d3c8f1be,131.0,N
d2e236cc-937,SCH6,83f2ea61,2602,d3c8f1be,132.0,Y
d2e4304c-6a7,SCH3,899ee92c,2608,55065b3e,134.0,C
d2e4304c-6a7,SCH3,1a14d496,2609,55065b3e,125.0,I
d2e4304c-6a7,SCH3,85722757,2610,55065b3e,137.0,S
d2e4304c-6a7,SCH8,706324ce,2604,64b4959a,123.0,I
d2e4304c-6a7,SCH8,9fd02776,2607,64b4959a,127.0,O
d2e4304c-6a7,SCH8,5aa90224,2605,64b4959a,133.0,R
d3404767-aec,SCH6,3b6a72da,2612,8c0aae36,126.0,E
d3404767-aec,SCH6,c346a2f6,2611,8c0aae36,131.0,H
d34e44ea-f05,SCH6,b6b2e09d,2615,74f93f45,130.0,E
d34e44ea-f05,SCH6,5046e204,2616,74f93f45,136.0,G
d34e44ea-f05,SCH6,26577db5,2617,74f93f45,133.0,I
d34e44ea-f05,SCH6,43265b10,2619,74f93f45,128.0,O
d34e44ea-f05,SCH6,324af5b4,2614,74f93f45,131.0,R
d3de440e-053,SCH2,86785c7d,2620,5bd62fe7,125.0,C
d3de440e-053,SCH2,14ecd904,2625,5bd62fe7,129.0,G
d3de440e-053,SCH2,2b3d2b77,2624,5bd62fe7,128.0,I
d3de440e-053,SCH2,6d5d7d25,2622,5bd62fe7,135.0,M
d3de440e-053,SCH2,7d872b5d,2621,5bd62fe7,,Y
d3de440e-053,SCH4,672f8168,2626,7a2bbe81,132.0,H
d3de440e-053,SCH4,c0f6308e,2628,7a2bbe81,125.0,M
d3de440e-053,SCH4,32cee277,2627,7a2bbe81,135.0,R
d57ae33f-8c8,SCH6,04cc2d1b,2632,5b0caa6c,130.0,O
d6c11183-0cc,SCH8,0dea51d9,2634,91f51977,128.0,R
d6c11183-0cc,SCH8,719ce343,2633,91f51977,118.0,S
d785b4cd-20e,SCH8,02a8165d,2637,b4b079a1,126.0,H
d785b4cd-20e,SCH8,6ff51c2e,2635,b4b079a1,134.0,M
d785b4cd-20e,SCH8,fbbf2d88,2638,b4b079a1,133.0,N
d785b4cd-20e,SCH8,0dd72d3c,2636,b4b079a1,121.0,R
d83bbcd5-3d9,SCH1,e97a71f8,2641,ea497dd4,,I
d83bbcd5-3d9,SCH1,4c7548a9,2642,ea497dd4,133.0,Y
d83bbcd5-3d9,SCH4,1981aa93,2651,5a213750,,C
d83bbcd5-3d9,SCH4,d7ad2116,2646,5a213750,130.0,E
d83bbcd5-3d9,SCH4,f4faa3d6,2647,5a213750,132.0,M
d83bbcd5-3d9,SCH4,41aab557,2649,5a213750,128.0,N
d83bbcd5-3d9,SCH4,74514b2b,2650,5a213750,131.0,R
d83bbcd5-3d9,SCH4,76610d47,2652,5a213750,135.0,T
d83bbcd5-3d9,SCH4,e31d0dcc,2648,5a213750,125.0,Y
d83bbcd5-3d9,SCH7,80d04108,2644,50d06dc4,126.0,S
d83bbcd5-3d9,SCH7,e1ee3ab7,2645,50d06dc4,132.0,T
d970499d-9cb,SCH7,da1536f6,2657,cc14771b,130.0,H
d970499d-9cb,SCH8,8eb258ea,2656,41acf319,131.0,H
d9f606e5-2eb,SCH7,fe38df29,2659,ebafea02,134.0,H
d9f606e5-2eb,SCH7,05c8ea63,2663,ebafea02,134.0,N
d9f606e5-2eb,SCH7,6de20f82,2661,ebafea02,128.0,O
d9f606e5-2eb,SCH7,6095a794,2665,ebafea02,128.0,T
d9f606e5-2eb,SCH7,7d33c2ff,2662,ebafea02,120.0,Y
d9f606e5-2eb,SCH7,c67e9a03,2660,ebafea02,125.0,Z
dad5fd45-540,SCH6,40a2a0c1,2668,08c2373a,128.0,H
dad5fd45-540,SCH6,567306be,2669,08c2373a,121.0,M
dad5fd45-540,SCH6,e537201f,2666,08c2373a,128.0,N
dad5fd45-540,SCH6,f0912e86,2670,08c2373a,126.0,O
dad5fd45-540,SCH6,bc28b765,2667,08c2373a,133.0,R
dad5fd45-540,SCH6,70945fc3,2673,08c2373a,132.0,Y
daefc257-c56,SCH5,addd96b4,2674,5cb9c535,133.0,C
db4d5e7a-514,SCH3,0d324a3c,2679,04676483,124.0,C
db4d5e7a-514,SCH3,94e18552,2677,04676483,127.0,G
db4d5e7a-514,SCH3,1940f88a,2678,04676483,137.0,H
db4d5e7a-514,SCH3,78002315,2682,04676483,126.0,I
db4d5e7a-514,SCH3,0da2c1d7,2676,04676483,135.0,M
db4d5e7a-514,SCH3,9e4202e3,2675,04676483,133.0,U
dbcd3fa1-3d7,SCH1,c5c29a34,2685,d7448779,136.0,C
dbcd3fa1-3d7,SCH1,77387d97,2686,d7448779,134.0,R
dbe9bc73-629,SCH6,7c698b50,2687,e4ae5397,132.0,C
dbe9bc73-629,SCH6,67a61a3c,2688,e4ae5397,127.0,E
dbe9bc73-629,SCH6,78f3fa00,2689,e4ae5397,129.0,M
dbe9bc73-629,SCH6,9b8a0c89,2691,e4ae5397,126.0,N
dbe9bc73-629,SCH6,4af5e52b,2690,e4ae5397,131.0,O
dbe9bc73-629,SCH6,127b3a3b,2694,e4ae5397,139.0,S
dcabc264-24f,SCH2,21640b90,2704,83014fff,124.0,C
dcabc264-24f,SCH2,e658390b,2706,83014fff,136.0,N
dcabc264-24f,SCH2,1e4bd215,2707,83014fff,138.0,O
dcabc264-24f,SCH2,2abf36a6,2705,83014fff,131.0,Y
dcabc264-24f,SCH3,dcfe28a7,2699,0d05dc7f,128.0,C
dcabc264-24f,SCH3,103d0528,2696,0d05dc7f,125.0,E
dcabc264-24f,SCH3,d00f6948,2697,0d05dc7f,126.0,G
dcabc264-24f,SCH3,cb17d928,2702,0d05dc7f,141.0,I
dcabc264-24f,SCH3,bf3cc81a,2700,0d05dc7f,130.0,M
dcabc264-24f,SCH3,6afc136e,2695,0d05dc7f,136.0,N
dcabc264-24f,SCH3,908a0d44,2698,0d05dc7f,135.0,O
dcabc264-24f,SCH3,ccc25319,2703,0d05dc7f,126.0,Y
dcb7eb03-b6a,SCH4,26d61bb3,2708,95529602,139.0,C
dcb7eb03-b6a,SCH4,d7c3d311,2713,95529602,134.0,H
dcb7eb03-b6a,SCH4,2d5c5703,2710,95529602,127.0,M
dcb7eb03-b6a,SCH4,f0fc1c43,2712,95529602,129.0,O
dcd84b93-b53,SCH2,0aaab916,2721,b34fa348,139.0,H
dcd84b93-b53,SCH2,9f32fc14,2718,b34fa348,133.0,N
dcd84b93-b53,SCH2,d65713b0,2719,b34fa348,133.0,R
dcd929d3-3a1,SCH6,5bdfeb35,2724,f7a796aa,135.0,I
dcd929d3-3a1,SCH6,2d79a0b3,2722,f7a796aa,129.0,N
dcd929d3-3a1,SCH6,d1cabbd1,2728,f7a796aa,125.0,O
dcd929d3-3a1,SCH6,8d20ddca,2727,f7a796aa,125.0,R
dcd929d3-3a1,SCH6,4b58e1db,2723,f7a796aa,130.0,Y
dcf3a3d2-238,SCH6,297a66e9,2732,a1ca038f,130.0,N
dcf3a3d2-238,SCH6,793df998,2730,a1ca038f,124.0,O
dcf3a3d2-238,SCH6,32251f00,2729,a1ca038f,129.0,R
de1e951c-85b,SCH4,443cfd88,2734,98709899,130.0,C
de1e951c-85b,SCH4,7b7b4a7c,2736,98709899,131.0,E
de1e951c-85b,SCH4,43e7ca50,2737,98709899,131.0,G
de1e951c-85b,SCH4,4c84d8e6,2735,98709899,138.0,I
de1e951c-85b,SCH4,cbbc1782,2733,98709899,135.0,O
de82c14f-db1,SCH5,5bb3b752,2741,8985ff22,132.0,C
de82c14f-db1,SCH5,93f7ec01,2740,8985ff22,135.0,E
de82c14f-db1,SCH5,373929d6,2743,8985ff22,130.0,M
de82c14f-db1,SCH5,4a8acc7e,2739,8985ff22,137.0,Z
de8af800-4f3,SCH1,e9a96856,2744,22b38b9b,,G
df456d97-4e5,SCH7,e5946e3a,2751,6b3dd332,138.0,G
df456d97-4e5,SCH7,2fa1b74c,2746,6b3dd332,134.0,H
df456d97-4e5,SCH7,fad00f5a,2748,6b3dd332,122.0,I
df456d97-4e5,SCH7,6a4b9cb7,2745,6b3dd332,125.0,M
df456d97-4e5,SCH7,54e43d1d,2752,6b3dd332,128.0,X
df456d97-4e5,SCH7,e7541116,2750,6b3dd332,133.0,Z
dfe5f9d7-6e0,SCH3,9b227f65,2754,274f4909,134.0,E
dfe5f9d7-6e0,SCH3,5a12de13,2755,274f4909,127.0,I
dfe5f9d7-6e0,SCH3,f3e441f3,2753,274f4909,126.0,M
e11a3109-d97,SCH1,0d9a54da,2757,8ac4c5cd,128.0,H
e11a3109-d97,SCH1,40cd7f85,2756,8ac4c5cd,134.0,I
e11a3109-d97,SCH1,da96da86,2764,8ac4c5cd,130.0,M
e11a3109-d97,SCH1,8e82bcdc,2761,8ac4c5cd,132.0,X
e11a3109-d97,SCH1,35eba0a5,2758,8ac4c5cd,121.0,Y
e1520f87-181,SCH5,4b9a817e,2765,61e0761a,132.0,N
e1842850-ed7,SCH3,3414e861,2767,b494a2cb,126.0,N
e1842850-ed7,SCH3,be23402a,2766,b494a2cb,131.0,O
e19be326-c56,SCH1,6d1ce1a6,2768,33aa7442,136.0,C
e19be326-c56,SCH1,c503c134,2770,33aa7442,134.0,M
e19be326-c56,SCH1,a994ef47,2769,33aa7442,128.0,N
e2023a34-ac8,SCH4,4ec618c7,2772,59469efc,130.0,C
e2023a34-ac8,SCH4,c669ae8b,2773,59469efc,130.0,I
e2023a34-ac8,SCH4,e667524f,2774,59469efc,136.0,O
e2023a34-ac8,SCH4,c103f592,2771,59469efc,136.0,S
e2086ce2-c05,SCH4,4b804c19,2777,603f013e,138.0,C
e2086ce2-c05,SCH4,18e99d67,2776,603f013e,123.0,N
e21149c7-b81,SCH3,04695a93,2782,ceb034ea,135.0,C
e21149c7-b81,SCH3,86a59ee6,2783,ceb034ea,124.0,I
e21149c7-b81,SCH8,5077f4c0,2779,ea13c1e7,139.0,M
e21149c7-b81,SCH8,cee2fc50,2778,ea13c1e7,133.0,S
e21149c7-b81,SCH8,8acbda1e,2781,ea13c1e7,139.0,U
e260f7ad-50f,SCH2,1bd53249,2784,ccae51fb,132.0,C
e260f7ad-50f,SCH2,8285c292,2785,ccae51fb,128.0,G
e260f7ad-50f,SCH2,2337c376,2786,ccae51fb,128.0,O
e260f7ad-50f,SCH2,d3c3ed3c,2787,ccae51fb,128.0,X
e2999755-2e7,SCH1,0ce390ff,2788,e7e7ce1c,133.0,I
e2efe195-317,SCH2,779aec30,2790,4c5368ae,118.0,C
e2efe195-317,SCH2,64cb84d9,2789,4c5368ae,144.0,H
e2efe195-317,SCH2,2007c14f,2792,4c5368ae,132.0,M
e2efe195-317,SCH2,f2985e7c,2793,4c5368ae,128.0,N
e2efe195-317,SCH2,d0064143,2791,4c5368ae,129.0,Y
e351cb62-fa4,SCH8,175e0eeb,2795,ba21ee3c,140.0,C
e351cb62-fa4,SCH8,c5394fd2,2797,ba21ee3c,135.0,G
e351cb62-fa4,SCH8,cfaac209,2796,ba21ee3c,123.0,H
e351cb62-fa4,SCH8,8afda896,2801,ba21ee3c,114.0,N
e351cb62-fa4,SCH8,54adaa39,2794,ba21ee3c,127.0,S
e352704a-fab,SCH8,8290f6d7,2802,bdefeae3,119.0,H
e352704a-fab,SCH8,fae0e290,2803,bdefeae3,140.0,Y
e4142c16-7ed,SCH4,83f787d4,2806,123cabc2,125.0,C
e4142c16-7ed,SCH4,a76fba26,2804,123cabc2,132.0,E
e4142c16-7ed,SCH4,d4f1c016,2807,123cabc2,123.0,G
e4142c16-7ed,SCH4,a48e0483,2811,123cabc2,122.0,H
e4142c16-7ed,SCH4,4ec7517d,2805,123cabc2,130.0,I
e4142c16-7ed,SCH4,d3a451e2,2808,123cabc2,121.0,M
e4142c16-7ed,SCH4,43e7fca8,2809,123cabc2,121.0,S
e5303d26-fc4,SCH2,2910624b,2816,f9a87a05,132.0,M
e5303d26-fc4,SCH2,c04d5db7,2814,f9a87a05,124.0,O
e5303d26-fc4,SCH2,30b81706,2815,f9a87a05,135.0,S
e5303d26-fc4,SCH2,14873500,2819,f9a87a05,131.0,Y
e54a0af2-23b,SCH5,d0fd24df,2828,3d7b5261,129.0,C
e54a0af2-23b,SCH5,bbf635c2,2825,3d7b5261,125.0,G
e54a0af2-23b,SCH5,a0c68296,2827,3d7b5261,130.0,H
e54a0af2-23b,SCH5,6e65ab15,2831,3d7b5261,136.0,M
e54a0af2-23b,SCH5,15b5f02c,2826,3d7b5261,132.0,S
e54a0af2-23b,SCH5,2f685512,2830,3d7b5261,126.0,X
e54a0af2-23b,SCH6,a3358a1d,2822,3d2441b3,128.0,H
e54a0af2-23b,SCH6,cf30236f,2821,3d2441b3,123.0,N
e54a0af2-23b,SCH6,4cfda697,2824,3d2441b3,125.0,R
e6c37c4b-e91,SCH8,fe8b5b3a,2836,455cc637,135.0,E
e6c37c4b-e91,SCH8,c1ba8556,2832,455cc637,131.0,H
e6c37c4b-e91,SCH8,a538f8e8,2833,455cc637,123.0,I
e6c37c4b-e91,SCH8,7af32f83,2837,455cc637,129.0,N
e6c37c4b-e91,SCH8,b4c78f13,2838,455cc637,133.0,U
e870394b-be4,SCH2,94c020cc,2847,8295ea56,132.0,H
e870394b-be4,SCH2,50c3dc53,2846,8295ea56,126.0,N
e870394b-be4,SCH8,7ad1d8c2,2843,e424ebc1,128.0,G
e870394b-be4,SCH8,581fdd10,2845,e424ebc1,135.0,I
e870394b-be4,SCH8,ec169d02,2844,e424ebc1,124.0,N
e870394b-be4,SCH8,183876c2,2842,e424ebc1,128.0,R
e870394b-be4,SCH8,6e9b3a28,2841,e424ebc1,134.0,X
e870394b-be4,SCH8,73eefcdc,2840,e424ebc1,128.0,Y
e8d14cb2-132,SCH3,d3724dd5,2850,78614f4e,130.0,C
e8d14cb2-132,SCH3,09be5ca9,2855,78614f4e,135.0,E
e8d14cb2-132,SCH3,83aac167,2854,78614f4e,135.0,G
e8d14cb2-132,SCH3,5427a755,2853,78614f4e,130.0,I
e8d14cb2-132,SCH3,21cd8f54,2849,78614f4e,129.0,M
e8d14cb2-132,SCH3,c1c196a8,2851,78614f4e,135.0,N
e8d14cb2-132,SCH3,d4ae4ac3,2856,78614f4e,137.0,O
e8d14cb2-132,SCH3,c0efa208,2852,78614f4e,130.0,R
e95eca00-4b4,SCH3,d47cc8b2,2859,dc6b228e,138.0,H
e95eca00-4b4,SCH3,09eb55a8,2861,dc6b228e,127.0,I
e95eca00-4b4,SCH8,fcc269bd,2863,f61ac905,132.0,G
e95eca00-4b4,SCH8,0455a01f,2864,f61ac905,138.0,I
e95eca00-4b4,SCH8,63fd9480,2862,f61ac905,131.0,M
e9b9eb38-7c0,SCH2,87e8f377,2865,60b17a97,128.0,C
e9b9eb38-7c0,SCH2,d2747fcc,2867,60b17a97,125.0,G
e9b9eb38-7c0,SCH2,6be3d90c,2872,60b17a97,127.0,I
e9b9eb38-7c0,SCH2,98c562e4,2868,60b17a97,129.0,M
e9b9eb38-7c0,SCH2,e87883c0,2866,60b17a97,129.0,N
e9b9eb38-7c0,SCH2,9b4eaa38,2870,60b17a97,133.0,T
e9c2fd1a-79e,SCH3,7a789ccd,2876,ff515273,132.0,E
e9c2fd1a-79e,SCH3,7b0f381b,2875,ff515273,122.0,M
e9c72c20-fcd,SCH1,67991b7b,2877,5291b5e4,127.0,C
ea423423-774,SCH5,71bb24a8,2883,b8f6efad,133.0,C
ea423423-774,SCH5,cf50ce5b,2879,b8f6efad,143.0,H
ea423423-774,SCH5,87b10b46,2878,b8f6efad,129.0,I
ea423423-774,SCH5,55dceca2,2880,b8f6efad,130.0,M
ea423423-774,SCH5,627b1fb6,2885,b8f6efad,123.0,O
ea423423-774,SCH5,a78fb35d,2884,b8f6efad,135.0,R
