pupilonrolltableid,NativeId,fsmperiodtableid,fsmperiodorderseqcolumn,sourceid,fsmstartdate,fsmenddate,ukcountry
0d44bf7d-13a,SCH7,d68125eb,1377,ac2c6f65,2025-Jun-25 00:00:00,,ENG
0d44bf7d-13a,SCH7,42deeb96,1378,ac2c6f65,2025-Jun-30 00:00:00,2025-Jun-26 00:00:00,SCT
0d44bf7d-13a,SCH7,3a85d165,1379,ac2c6f65,2025-May-31 00:00:00,2025-Jun-29 00:00:00,SCT
0d44bf7d-13a,SCH7,beb052ce,1380,ac2c6f65,2025-Apr-24 00:00:00,,ENG
0d44bf7d-13a,SCH7,7e8893aa,1381,ac2c6f65,2025-Jul-09 00:00:00,,SCT
0d44bf7d-13a,SCH7,e266ab34,1382,ac2c6f65,2025-Jun-30 00:00:00,,ENG
0d44bf7d-13a,SCH7,692b5e75,1383,ac2c6f65,2025-May-02 00:00:00,2025-Apr-26 00:00:00,
0d44bf7d-13a,SCH7,a12ab09e,1384,ac2c6f65,2025-May-23 00:00:00,2025-May-12 00:00:00,SCT
0d6cae32-9fa,SCH3,f31e55e4,1385,4fd41505,2025-Jun-06 00:00:00,2025-Apr-30 00:00:00,ENG
0d6cae32-9fa,SCH3,6306d7ca,1386,4fd41505,2025-May-29 00:00:00,2025-Apr-28 00:00:00,ENG
0d6cae32-9fa,SCH3,b1d976e6,1387,4fd41505,2025-Jul-14 00:00:00,,ENG
0d6cae32-9fa,SCH3,4a65698d,1388,4fd41505,2025-Apr-27 00:00:00,2025-Jul-08 00:00:00,ENG
0d6cae32-9fa,SCH3,452fca14,1389,4fd41505,2025-Apr-20 00:00:00,2025-May-19 00:00:00,ENG
0d6cae32-9fa,SCH3,0525a1b4,1390,4fd41505,2025-May-10 00:00:00,,ENG
0d6cae32-9fa,SCH3,ff6b5955,1391,4fd41505,2025-May-31 00:00:00,2025-Jun-03 00:00:00,ENG
0d6cae32-9fa,SCH3,7e996378,1392,4fd41505,2025-May-23 00:00:00,2025-May-08 00:00:00,ENG
0d6cae32-9fa,SCH3,517556e8,1393,4fd41505,2025-May-14 00:00:00,2025-May-10 00:00:00,
0d6cae32-9fa,SCH3,1b87f3de,1394,4fd41505,2025-Jul-04 00:00:00,2025-Jun-23 00:00:00,ENG
0d83c90e-1d8,SCH3,4c5ed499,1395,a3733504,2025-May-12 00:00:00,2025-May-17 00:00:00,SCT
0d83c90e-1d8,SCH3,29fc4119,1396,a3733504,2025-May-04 00:00:00,,ENG
0d83c90e-1d8,SCH3,3bd3530d,1397,a3733504,2025-Jun-26 00:00:00,,
0d83c90e-1d8,SCH3,6687e380,1398,a3733504,2025-May-13 00:00:00,2025-May-30 00:00:00,ENG
0d83c90e-1d8,SCH3,2462582d,1399,a3733504,2025-Jun-27 00:00:00,,ENG
0d83c90e-1d8,SCH3,dd03b04a,1400,a3733504,2025-May-22 00:00:00,2025-Jul-08 00:00:00,ENG
0d9c3a49-8ba,SCH3,941e4485,1401,045372e7,2025-Apr-28 00:00:00,,WLS
0d9c3a49-8ba,SCH3,9085578c,1402,045372e7,2025-May-09 00:00:00,,ENG
0d9c3a49-8ba,SCH3,c60c1928,1403,045372e7,2025-May-14 00:00:00,,ENG
0d9c3a49-8ba,SCH3,baa21734,1404,045372e7,2025-Jul-09 00:00:00,2025-May-04 00:00:00,ENG
0d9c3a49-8ba,SCH3,f12078e7,1405,045372e7,2025-May-25 00:00:00,,SCT
0da04297-e7e,SCH2,80a225fb,1406,57bea574,2025-Jun-18 00:00:00,2025-May-28 00:00:00,SCT
0da04297-e7e,SCH2,50b2178e,1407,57bea574,2025-May-19 00:00:00,,ENG
0da04297-e7e,SCH2,3aa4dfca,1408,57bea574,2025-Jun-09 00:00:00,,SCT
0da04297-e7e,SCH2,8d1df264,1409,57bea574,2025-Apr-24 00:00:00,,ENG
0da04297-e7e,SCH2,27f16b88,1410,57bea574,2025-Jul-07 00:00:00,2025-Apr-25 00:00:00,SCT
0da04297-e7e,SCH2,c98c7aa0,1411,57bea574,2025-Jun-02 00:00:00,2025-May-22 00:00:00,ENG
0da461af-8e9,SCH6,94e0aa8d,1412,cc85c785,2025-Apr-27 00:00:00,2025-Jul-11 00:00:00,ENG
0da461af-8e9,SCH6,5ca46088,1413,cc85c785,2025-Jun-17 00:00:00,,
0dc36b1d-13a,SCH7,3a5472db,1414,3015ea6b,2025-Jun-19 00:00:00,,ENG
0dc36b1d-13a,SCH7,b4bd8110,1415,3015ea6b,2025-Jun-05 00:00:00,,SCT
0dc36b1d-13a,SCH7,beaa556e,1416,3015ea6b,2025-Jun-21 00:00:00,,NIR
0dc36b1d-13a,SCH7,192e4e33,1417,3015ea6b,2025-Jun-23 00:00:00,2025-Jun-08 00:00:00,ENG
0dc36b1d-13a,SCH7,002c8af9,1418,3015ea6b,2025-May-07 00:00:00,,ENG
0dc36b1d-13a,SCH7,e8136064,1419,3015ea6b,2025-Jul-09 00:00:00,2025-May-21 00:00:00,SCT
0dc36b1d-13a,SCH7,f37174c8,1420,3015ea6b,2025-Jul-02 00:00:00,,SCT
0dd1c939-fae,SCH4,6cabc30f,1421,a354469b,2025-Jul-01 00:00:00,,WLS
0dd1c939-fae,SCH4,c05cc42d,1422,a354469b,2025-Apr-24 00:00:00,,ENG
0dd1c939-fae,SCH4,1adc0df8,1423,a354469b,2025-Jun-12 00:00:00,,NIR
0dee4278-0b5,SCH1,b08338b8,1424,6912d898,2025-Jun-08 00:00:00,2025-Jun-08 00:00:00,ENG
0dee4278-0b5,SCH1,5418b2df,1425,6912d898,2025-Apr-20 00:00:00,2025-May-07 00:00:00,ENG
0dee4278-0b5,SCH1,68c40202,1426,6912d898,2025-May-17 00:00:00,,ENG
0dee4278-0b5,SCH1,6d759820,1427,6912d898,2025-Apr-21 00:00:00,,ENG
0dee4278-0b5,SCH1,d2201570,1428,6912d898,2025-Jul-01 00:00:00,,ENG
0dee4278-0b5,SCH1,8a2cc00c,1429,6912d898,2025-May-26 00:00:00,,WLS
0dee4278-0b5,SCH1,91acba77,1430,6912d898,2025-Jun-30 00:00:00,2025-Jun-15 00:00:00,SCT
0dee4278-0b5,SCH1,b804c316,1431,6912d898,2025-Jun-07 00:00:00,2025-Jun-23 00:00:00,ENG
0dee4278-0b5,SCH1,5a72cfab,1432,6912d898,2025-Jul-12 00:00:00,2025-May-12 00:00:00,ENG
0dee4278-0b5,SCH1,76b45b0a,1433,6912d898,2025-Jul-14 00:00:00,2025-May-01 00:00:00,ENG
0dfd8155-615,SCH8,27744c68,1434,76e6cfc8,2025-May-31 00:00:00,,ENG
0dfd8155-615,SCH8,ce8345b6,1435,76e6cfc8,2025-Jun-26 00:00:00,2025-Jun-02 00:00:00,ENG
0dfd8155-615,SCH8,c6b9649d,1436,76e6cfc8,2025-Apr-24 00:00:00,,ENG
0dfd8155-615,SCH8,e9b6aabf,1437,76e6cfc8,2025-Jul-13 00:00:00,2025-Jul-06 00:00:00,ENG
0dfd8155-615,SCH8,3f107eb3,1438,76e6cfc8,2025-Jun-26 00:00:00,2025-Apr-28 00:00:00,ENG
0dfd8155-615,SCH8,ded7d232,1439,76e6cfc8,2025-Jul-01 00:00:00,2025-May-11 00:00:00,SCT
0dfd8155-615,SCH8,b48c19f0,1440,76e6cfc8,2025-Jun-27 00:00:00,2025-Jun-23 00:00:00,ENG
0dfd8155-615,SCH8,4280b9c8,1441,76e6cfc8,2025-May-23 00:00:00,2025-May-04 00:00:00,SCT
0dff8088-268,SCH2,075cd1dd,1442,45e21c08,2025-May-11 00:00:00,,ENG
0dff8088-268,SCH2,85840db5,1443,45e21c08,2025-Jun-07 00:00:00,,ENG
0dff8088-268,SCH2,6d9228c6,1444,45e21c08,2025-May-24 00:00:00,,SCT
0dff8088-268,SCH2,b30ed640,1445,45e21c08,2025-Jul-05 00:00:00,,ENG
0dff8088-268,SCH2,7f072ac7,1446,45e21c08,2025-May-14 00:00:00,,NIR
0dff8088-268,SCH2,959d07b6,1447,45e21c08,2025-May-21 00:00:00,,ENG
0dff8088-268,SCH2,5e393baa,1448,45e21c08,2025-May-27 00:00:00,,ENG
0dff8088-268,SCH2,9fa58230,1449,45e21c08,2025-May-15 00:00:00,,WLS
0dff8088-268,SCH2,a308c88a,1450,45e21c08,2025-Apr-25 00:00:00,,ENG
0dff8088-268,SCH2,d855bd14,1451,45e21c08,2025-May-17 00:00:00,2025-May-07 00:00:00,SCT
0e015250-dd4,SCH5,54316856,1452,c409aa18,2025-Jun-05 00:00:00,2025-May-27 00:00:00,
0e061552-d1a,SCH5,c17ac41a,1453,bef7d2b6,2025-May-19 00:00:00,,ENG
0e061552-d1a,SCH5,564a2ab6,1454,bef7d2b6,2025-May-11 00:00:00,,SCT
0e061552-d1a,SCH5,5767971f,1455,bef7d2b6,2025-May-29 00:00:00,,SCT
0e061552-d1a,SCH5,981e88af,1456,bef7d2b6,2025-May-15 00:00:00,,ENG
0e061552-d1a,SCH5,2bb0e7e6,1457,bef7d2b6,2025-Apr-30 00:00:00,2025-May-01 00:00:00,ENG
0e061552-d1a,SCH5,8e0e271c,1458,bef7d2b6,2025-Jul-12 00:00:00,,ENG
0e061552-d1a,SCH5,7296dc33,1459,bef7d2b6,2025-Jun-03 00:00:00,,ENG
0e061552-d1a,SCH5,c65a9ec8,1460,bef7d2b6,2025-May-07 00:00:00,2025-May-25 00:00:00,ENG
0e1a8a6f-748,SCH1,991c0153,1461,40019d37,2025-Apr-21 00:00:00,,SCT
0e1a8a6f-748,SCH1,95e977ab,1462,40019d37,2025-May-03 00:00:00,2025-May-24 00:00:00,ENG
0e1a8a6f-748,SCH1,40038929,1463,40019d37,2025-Jun-18 00:00:00,,ENG
0e1a8a6f-748,SCH1,9e7728a0,1464,40019d37,2025-Jul-12 00:00:00,,SCT
0e1a8a6f-748,SCH1,d8c68d35,1465,40019d37,2025-Jul-09 00:00:00,,ENG
0e1a8a6f-748,SCH1,b6f84eec,1466,40019d37,2025-Jun-02 00:00:00,2025-Apr-25 00:00:00,
0e1a8a6f-748,SCH1,b4ff42fb,1467,40019d37,2025-Jul-09 00:00:00,2025-Jun-07 00:00:00,NIR
0e1a8a6f-748,SCH1,ec775cee,1468,40019d37,2025-May-14 00:00:00,,ENG
0e1a8a6f-748,SCH1,ef56628f,1469,40019d37,2025-Jun-19 00:00:00,,SCT
0e1a8a6f-748,SCH1,4da7932d,1470,40019d37,2025-Jul-06 00:00:00,2025-Jun-06 00:00:00,ENG
0e1bfcdd-db2,SCH7,812ec381,1471,b83908cf,2025-May-15 00:00:00,2025-May-16 00:00:00,SCT
0e1bfcdd-db2,SCH7,f2929199,1472,b83908cf,2025-Jul-05 00:00:00,2025-May-05 00:00:00,ENG
0e1bfcdd-db2,SCH7,55add896,1473,b83908cf,2025-Jun-22 00:00:00,,SCT
0e1bfcdd-db2,SCH7,ef84d7a2,1474,b83908cf,2025-May-05 00:00:00,,ENG
0e1bfcdd-db2,SCH7,57b64441,1475,b83908cf,2025-May-23 00:00:00,2025-Jun-11 00:00:00,ENG
0e1bfcdd-db2,SCH7,f617d394,1476,b83908cf,2025-May-27 00:00:00,2025-Jul-13 00:00:00,
0e1bfcdd-db2,SCH7,3ba59794,1477,b83908cf,2025-Jun-24 00:00:00,,
0e1bfcdd-db2,SCH7,8bf06ace,1478,b83908cf,2025-Jun-05 00:00:00,2025-Jul-06 00:00:00,ENG
0e1bfcdd-db2,SCH7,e61ae890,1479,b83908cf,2025-May-23 00:00:00,2025-May-05 00:00:00,ENG
0e1bfcdd-db2,SCH7,90f5e962,1480,b83908cf,2025-May-05 00:00:00,,ENG
0e2ee048-af2,SCH5,dd938c8e,1481,9b1f172b,2025-May-24 00:00:00,,SCT
0e2ee048-af2,SCH5,7c818801,1482,9b1f172b,2025-May-03 00:00:00,,ENG
0e2ee048-af2,SCH5,6132d7d6,1483,9b1f172b,2025-Jun-02 00:00:00,,WLS
0e2ee048-af2,SCH5,4b63a8bb,1484,9b1f172b,2025-May-31 00:00:00,2025-Apr-25 00:00:00,WLS
0e2ee048-af2,SCH5,e62ff333,1485,9b1f172b,2025-Jul-06 00:00:00,2025-May-20 00:00:00,SCT
0e2ee048-af2,SCH5,600b5f6e,1486,9b1f172b,2025-Jul-11 00:00:00,,ENG
0e2ee048-af2,SCH5,c81ab158,1487,9b1f172b,2025-Jun-19 00:00:00,2025-Apr-20 00:00:00,ENG
0e2ee048-af2,SCH5,8ba2d932,1488,9b1f172b,2025-Jul-05 00:00:00,2025-May-16 00:00:00,ENG
0e2ee048-af2,SCH5,8c96f7df,1489,9b1f172b,2025-Jul-07 00:00:00,,ENG
0e2f45d1-22d,SCH4,ab857a32,1490,ec995e97,2025-Jun-30 00:00:00,2025-May-23 00:00:00,ENG
0e2f45d1-22d,SCH4,585d8720,1491,ec995e97,2025-Jun-25 00:00:00,,ENG
0e2f45d1-22d,SCH4,e9c2c3f5,1492,ec995e97,2025-May-29 00:00:00,2025-Jun-25 00:00:00,ENG
0e2f45d1-22d,SCH4,fc64accb,1493,ec995e97,2025-Jun-16 00:00:00,,ENG
0e2f45d1-22d,SCH4,68c80b64,1494,ec995e97,2025-Jun-19 00:00:00,2025-Apr-21 00:00:00,ENG
0e2f45d1-22d,SCH4,f9a3f1e4,1495,ec995e97,2025-Jun-13 00:00:00,,SCT
0e2f45d1-22d,SCH4,98bcf149,1496,ec995e97,2025-Apr-20 00:00:00,2025-Jul-05 00:00:00,ENG
0e2f78d1-6ed,SCH5,fca9b00e,1497,a3325b00,2025-May-08 00:00:00,,SCT
0e2f78d1-6ed,SCH5,0b3bb57f,1498,a3325b00,2025-May-07 00:00:00,2025-Jun-09 00:00:00,
0e3212db-986,SCH3,d9d54144,1499,b1c51016,2025-May-08 00:00:00,2025-Apr-28 00:00:00,ENG
0e3212db-986,SCH3,a30f7808,1500,b1c51016,2025-Jul-12 00:00:00,,ENG
0e3212db-986,SCH3,6dc9fa01,1501,b1c51016,2025-Apr-21 00:00:00,,NIR
0e3212db-986,SCH3,1a671769,1502,b1c51016,2025-May-02 00:00:00,,ENG
0e3212db-986,SCH3,afc1f63a,1503,b1c51016,2025-May-07 00:00:00,,ENG
0e57d88a-551,SCH7,e63bd472,1504,2e7c61fb,2025-May-04 00:00:00,,ENG
0e57d88a-551,SCH7,fdf6a97a,1505,2e7c61fb,2025-May-30 00:00:00,,SCT
0e57d88a-551,SCH7,8a6c8dc2,1506,2e7c61fb,2025-May-26 00:00:00,2025-May-17 00:00:00,
0e57d88a-551,SCH7,e1abd679,1507,2e7c61fb,2025-Jun-04 00:00:00,2025-Jun-15 00:00:00,SCT
0e57d88a-551,SCH7,8aa763c7,1508,2e7c61fb,2025-May-03 00:00:00,2025-May-19 00:00:00,ENG
0e57d88a-551,SCH7,2bc2f7da,1509,2e7c61fb,2025-Jun-08 00:00:00,,ENG
0e57d88a-551,SCH7,8f21513f,1510,2e7c61fb,2025-Jun-18 00:00:00,2025-Jun-18 00:00:00,ENG
0e57d88a-551,SCH7,d2b7b931,1511,2e7c61fb,2025-May-25 00:00:00,,ENG
0e5e86c6-a76,SCH8,d8ee445a,1512,305b11a5,2025-Jul-10 00:00:00,2025-May-28 00:00:00,
0e5e86c6-a76,SCH8,288b6477,1513,305b11a5,2025-Apr-27 00:00:00,,ENG
0e5e86c6-a76,SCH8,7ffd6abf,1514,305b11a5,2025-May-10 00:00:00,,ENG
0e5e86c6-a76,SCH8,ba3ef6f2,1515,305b11a5,2025-Jun-16 00:00:00,2025-May-16 00:00:00,WLS
0e5e922f-9c5,SCH2,ef608082,1516,f043a2cb,2025-Apr-27 00:00:00,,ENG
0e5e922f-9c5,SCH2,e95c29bf,1517,f043a2cb,2025-May-29 00:00:00,2025-May-17 00:00:00,ENG
0e653008-c72,SCH8,4113ead9,1518,c83fbd32,2025-Jun-07 00:00:00,,
0e653008-c72,SCH8,d18b794c,1519,c83fbd32,2025-May-13 00:00:00,2025-Apr-28 00:00:00,ENG
0e653008-c72,SCH8,96be167e,1520,c83fbd32,2025-May-09 00:00:00,2025-Apr-24 00:00:00,SCT
0e653008-c72,SCH8,a94a1ee2,1521,c83fbd32,2025-Jul-13 00:00:00,2025-Jul-06 00:00:00,
0e653008-c72,SCH8,58b9fc56,1522,c83fbd32,2025-May-05 00:00:00,2025-Jun-15 00:00:00,ENG
0e653008-c72,SCH8,51f0c20e,1523,c83fbd32,2025-May-18 00:00:00,2025-Jul-01 00:00:00,ENG
0e653008-c72,SCH8,eea32f74,1524,c83fbd32,2025-Apr-24 00:00:00,2025-Jun-26 00:00:00,ENG
0e653008-c72,SCH8,30dd64af,1525,c83fbd32,2025-Jul-13 00:00:00,,ENG
0e6c3ea7-acc,SCH1,7d583eea,1526,38d20c2a,2025-May-25 00:00:00,,ENG
0e6c3ea7-acc,SCH1,5f20ce95,1527,38d20c2a,2025-Jul-13 00:00:00,,ENG
0e6c3ea7-acc,SCH1,5fc989a5,1528,38d20c2a,2025-May-15 00:00:00,,ENG
0e6cc517-0fe,SCH4,f80a214b,1529,eb8629e7,2025-Jun-27 00:00:00,,WLS
0e6cc517-0fe,SCH4,30064e24,1530,eb8629e7,2025-Jul-10 00:00:00,2025-May-20 00:00:00,SCT
0e6cc517-0fe,SCH4,268f0c63,1531,eb8629e7,2025-Apr-24 00:00:00,,
0e6cc517-0fe,SCH4,bb25606a,1532,eb8629e7,2025-Apr-20 00:00:00,2025-May-28 00:00:00,ENG
0e6cc517-0fe,SCH4,88451bbc,1533,eb8629e7,2025-Apr-22 00:00:00,2025-May-01 00:00:00,ENG
0e6cc517-0fe,SCH4,e8081e55,1534,eb8629e7,2025-May-31 00:00:00,2025-May-23 00:00:00,WLS
0e6cc517-0fe,SCH4,ae4393e1,1535,eb8629e7,2025-Jun-28 00:00:00,2025-Jul-04 00:00:00,ENG
0e6cc517-0fe,SCH4,d9622389,1536,eb8629e7,2025-May-25 00:00:00,,ENG
0e6cc517-0fe,SCH4,e841891a,1537,eb8629e7,2025-May-14 00:00:00,,ENG
0e6dd93a-7de,SCH4,e01cc8fc,1538,bc684c57,2025-Jun-28 00:00:00,,SCT
0e6dd93a-7de,SCH4,f884dac6,1539,bc684c57,2025-Jun-29 00:00:00,2025-May-04 00:00:00,ENG
0e762a67-672,SCH2,3597434d,1540,032ef214,2025-May-28 00:00:00,,NIR
0e762a67-672,SCH2,b681a19c,1541,032ef214,2025-May-20 00:00:00,2025-Jun-09 00:00:00,
0e762a67-672,SCH2,ba4527fa,1542,032ef214,2025-Jun-22 00:00:00,,SCT
0e762a67-672,SCH2,96bc677d,1543,032ef214,2025-May-19 00:00:00,2025-Jun-10 00:00:00,ENG
0e762a67-672,SCH2,7542b802,1544,032ef214,2025-May-06 00:00:00,,WLS
0e762a67-672,SCH2,bbf3effd,1545,032ef214,2025-May-05 00:00:00,,ENG
0e9fd9e4-a34,SCH2,552db531,1546,ee2ae86a,2025-Jun-14 00:00:00,,
0e9fd9e4-a34,SCH2,2adf9cc2,1547,ee2ae86a,2025-May-09 00:00:00,2025-Jun-02 00:00:00,WLS
0e9fd9e4-a34,SCH2,8bba93bb,1548,ee2ae86a,2025-Jul-14 00:00:00,,ENG
0e9fd9e4-a34,SCH2,188910af,1549,ee2ae86a,2025-May-22 00:00:00,,ENG
0e9fd9e4-a34,SCH2,837914ea,1550,ee2ae86a,2025-Jul-10 00:00:00,,WLS
0ea44907-9a8,SCH4,20530caa,1551,6a7f6cb0,2025-May-22 00:00:00,,ENG
0ea44907-9a8,SCH4,ef15ec30,1552,6a7f6cb0,2025-Jul-14 00:00:00,2025-Jun-03 00:00:00,ENG
0ea44907-9a8,SCH4,23d09e6d,1553,6a7f6cb0,2025-Jun-04 00:00:00,,
0ea44907-9a8,SCH4,f531d871,1554,6a7f6cb0,2025-May-20 00:00:00,2025-Jul-04 00:00:00,ENG
0ea44907-9a8,SCH4,ee978003,1555,6a7f6cb0,2025-Jul-04 00:00:00,2025-Apr-26 00:00:00,SCT
0ea44907-9a8,SCH4,f3f1311e,1556,6a7f6cb0,2025-May-19 00:00:00,,ENG
0ea44907-9a8,SCH4,408d3da3,1557,6a7f6cb0,2025-Jun-27 00:00:00,,ENG
0ea44907-9a8,SCH4,41e5615a,1558,6a7f6cb0,2025-Jul-10 00:00:00,2025-May-15 00:00:00,ENG
0ea44907-9a8,SCH4,3a0c84ac,1559,6a7f6cb0,2025-Apr-25 00:00:00,2025-May-19 00:00:00,ENG
0ea44907-9a8,SCH4,c7f15df8,1560,6a7f6cb0,2025-Jul-01 00:00:00,2025-Apr-20 00:00:00,ENG
0eb129fb-5e8,SCH4,70778d3d,1561,6191d0b8,2025-Jun-30 00:00:00,2025-May-07 00:00:00,SCT
0eb129fb-5e8,SCH4,0b1c60c8,1562,6191d0b8,2025-Jun-01 00:00:00,,ENG
0eb129fb-5e8,SCH4,de0ed845,1563,6191d0b8,2025-Jun-19 00:00:00,2025-May-06 00:00:00,SCT
0eb129fb-5e8,SCH4,7cb4c4ae,1564,6191d0b8,2025-Jul-02 00:00:00,2025-Jul-08 00:00:00,WLS
0eb129fb-5e8,SCH4,6a892f41,1565,6191d0b8,2025-May-29 00:00:00,,SCT
0eb129fb-5e8,SCH4,3a71a6c4,1566,6191d0b8,2025-May-14 00:00:00,,SCT
0eb129fb-5e8,SCH4,29f925a8,1567,6191d0b8,2025-Jul-02 00:00:00,2025-Jul-02 00:00:00,ENG
0eb129fb-5e8,SCH4,6264beb5,1568,6191d0b8,2025-May-03 00:00:00,2025-Apr-21 00:00:00,ENG
0eb129fb-5e8,SCH4,e942319c,1569,6191d0b8,2025-May-30 00:00:00,,ENG
0eb129fb-5e8,SCH4,76c8a2f3,1570,6191d0b8,2025-May-11 00:00:00,,
0eb56651-e29,SCH7,4598f4c6,1571,bdb9d60c,2025-Jul-12 00:00:00,,SCT
0eb56651-e29,SCH7,afe57e0e,1572,bdb9d60c,2025-Jun-21 00:00:00,,ENG
0eb56651-e29,SCH7,880fafb1,1573,bdb9d60c,2025-May-15 00:00:00,2025-Jun-09 00:00:00,NIR
0eb56651-e29,SCH7,f748e2e5,1574,bdb9d60c,2025-Jun-14 00:00:00,,ENG
0eb89ab1-b59,SCH2,462b260f,1575,945356f1,2025-Jun-29 00:00:00,2025-Jun-15 00:00:00,ENG
0ec3577d-bea,SCH3,0f1bdb8c,1576,65e5ff83,2025-Jun-04 00:00:00,,ENG
0eca0d8b-94c,SCH1,735625f8,1577,9fc9d8cb,2025-May-04 00:00:00,,
0eca0d8b-94c,SCH1,c4c770f5,1578,9fc9d8cb,2025-May-06 00:00:00,,ENG
0eca0d8b-94c,SCH1,351358d3,1579,9fc9d8cb,2025-Jun-16 00:00:00,,ENG
0eca0d8b-94c,SCH1,335a67a4,1580,9fc9d8cb,2025-Jul-12 00:00:00,,
0eca0d8b-94c,SCH1,128ab7f3,1581,9fc9d8cb,2025-Jun-12 00:00:00,,ENG
0eca0d8b-94c,SCH1,d00db8ed,1582,9fc9d8cb,2025-Jun-17 00:00:00,2025-Jul-05 00:00:00,NIR
0eca7545-ea8,SCH3,e4cec4a5,1583,9f41917c,2025-May-31 00:00:00,2025-May-25 00:00:00,ENG
0eca7545-ea8,SCH3,40641f87,1584,9f41917c,2025-Jun-11 00:00:00,2025-Jun-13 00:00:00,ENG
0eca7545-ea8,SCH3,b81e7a9c,1585,9f41917c,2025-Jun-11 00:00:00,2025-Apr-25 00:00:00,WLS
0eca7545-ea8,SCH3,a470c734,1586,9f41917c,2025-May-30 00:00:00,,ENG
0ed5daa6-129,SCH7,283070ae,1587,58e2b36e,2025-Jul-02 00:00:00,2025-Apr-30 00:00:00,ENG
0ed5daa6-129,SCH7,91088d35,1588,58e2b36e,2025-Apr-27 00:00:00,,ENG
0ed5daa6-129,SCH7,118ffd63,1589,58e2b36e,2025-May-30 00:00:00,,WLS
0ed5daa6-129,SCH7,f3b2dde5,1590,58e2b36e,2025-Jun-22 00:00:00,2025-Apr-29 00:00:00,ENG
0ed5daa6-129,SCH7,61fdecc8,1591,58e2b36e,2025-Apr-27 00:00:00,2025-May-03 00:00:00,ENG
0ed5daa6-129,SCH7,3bae421d,1592,58e2b36e,2025-May-31 00:00:00,,ENG
0ed5daa6-129,SCH7,32dc317e,1593,58e2b36e,2025-Jun-24 00:00:00,2025-Jun-02 00:00:00,ENG
0ee42147-ab8,SCH2,761cdbc1,1594,7648af3c,2025-Jun-01 00:00:00,,ENG
0ee42147-ab8,SCH2,349a229c,1595,7648af3c,2025-Jun-15 00:00:00,,ENG
0ee62d56-588,SCH3,a834a90b,1596,bb8cf22a,2025-May-08 00:00:00,,SCT
0ee62d56-588,SCH3,080a97ff,1597,bb8cf22a,2025-Apr-20 00:00:00,,SCT
0ee62d56-588,SCH3,5442a9f4,1598,bb8cf22a,2025-May-21 00:00:00,2025-Jun-04 00:00:00,ENG
0ef2cf62-3d8,SCH7,c5f784da,1599,226145bd,2025-Jun-15 00:00:00,,
0ef2cf62-3d8,SCH7,0bcd45d1,1600,226145bd,2025-May-27 00:00:00,,ENG
0ef2cf62-3d8,SCH7,6d68a06e,1601,226145bd,2025-May-20 00:00:00,2025-May-15 00:00:00,NIR
0ef2cf62-3d8,SCH7,68aecb86,1602,226145bd,2025-May-10 00:00:00,2025-May-11 00:00:00,ENG
0ef2cf62-3d8,SCH7,77849536,1603,226145bd,2025-May-12 00:00:00,2025-Jun-14 00:00:00,ENG
0ef2cf62-3d8,SCH7,82efd4f8,1604,226145bd,2025-Jun-30 00:00:00,2025-Jul-06 00:00:00,ENG
0ef2cf62-3d8,SCH7,40b3fc8c,1605,226145bd,2025-Apr-27 00:00:00,2025-Jun-25 00:00:00,SCT
0f031fc3-53d,SCH4,e2fe7ad0,1606,d6bc2924,2025-May-21 00:00:00,2025-Apr-30 00:00:00,ENG
0f031fc3-53d,SCH4,17d6da76,1607,d6bc2924,2025-May-10 00:00:00,,
0f031fc3-53d,SCH4,e2f209c4,1608,d6bc2924,2025-Jun-17 00:00:00,,ENG
0f031fc3-53d,SCH4,c2a16d94,1609,d6bc2924,2025-May-22 00:00:00,,ENG
0f031fc3-53d,SCH4,001a960b,1610,d6bc2924,2025-May-05 00:00:00,2025-Jun-03 00:00:00,ENG
0f031fc3-53d,SCH4,dc3eacc8,1611,d6bc2924,2025-Jun-23 00:00:00,,SCT
0f031fc3-53d,SCH4,779340f6,1612,d6bc2924,2025-Jun-01 00:00:00,2025-May-10 00:00:00,WLS
0f031fc3-53d,SCH4,4db5684b,1613,d6bc2924,2025-Jun-21 00:00:00,,ENG
0f1418b6-bd9,SCH6,ed924399,1614,a6a45efa,2025-Jun-10 00:00:00,2025-Jul-13 00:00:00,
0f1418b6-bd9,SCH6,ba9913bc,1615,a6a45efa,2025-Jul-07 00:00:00,2025-May-21 00:00:00,ENG
0f1418b6-bd9,SCH6,8dc62893,1616,a6a45efa,2025-Jun-17 00:00:00,2025-Jun-07 00:00:00,ENG
0f192249-d8f,SCH2,a4dce8e8,1617,c7c89ad6,2025-May-06 00:00:00,,ENG
0f192249-d8f,SCH2,642e4cce,1618,c7c89ad6,2025-May-12 00:00:00,2025-May-16 00:00:00,ENG
0f25be2a-666,SCH6,405a5ea9,1619,087796b4,2025-Jul-11 00:00:00,2025-Jul-11 00:00:00,ENG
0f27ea17-406,SCH4,cfe8b97d,1620,5c5eae3b,2025-May-04 00:00:00,,ENG
0f27ea17-406,SCH4,d334128a,1621,5c5eae3b,2025-Apr-25 00:00:00,,SCT
0f27ea17-406,SCH4,e1171b40,1622,5c5eae3b,2025-Jun-10 00:00:00,2025-Jun-02 00:00:00,ENG
0f27ea17-406,SCH4,55ad0335,1623,5c5eae3b,2025-Apr-28 00:00:00,,
