pupilonrolltableid,NativeId,fsmperiodtableid,fsmperiodorderseqcolumn,sourceid,fsmstartdate,fsmenddate,ukcountry
518cf6bf-73a,SCH5,f8806cb2,8163,49483c5e,2025-Mar-18 00:00:00,2025-Mar-14 00:00:00,ENG
518cf6bf-73a,SCH5,f3a9da24,8164,49483c5e,2025-Jan-28 00:00:00,,SCT
51b4a038-503,SCH1,8ba45225,8165,0ca687cc,2025-Mar-13 00:00:00,,NIR
51b4a038-503,SCH1,059bed54,8166,0ca687cc,2025-Apr-01 00:00:00,2025-Apr-03 00:00:00,SCT
51b4a038-503,SCH1,4b762b99,8167,0ca687cc,2025-Mar-16 00:00:00,2025-Feb-01 00:00:00,ENG
51b54479-629,SCH2,4af928c4,8168,30473074,2025-Mar-06 00:00:00,2025-Mar-23 00:00:00,ENG
51b54479-629,SCH2,6dfbc02a,8169,30473074,2025-Apr-07 00:00:00,2025-Feb-24 00:00:00,
51b54479-629,SCH2,c7a96e34,8170,30473074,2025-Feb-27 00:00:00,,ENG
51bf9b95-253,SCH4,481d570a,8171,a62f5a06,2025-Feb-07 00:00:00,2025-Jan-21 00:00:00,ENG
51bf9b95-253,SCH4,c67b02c1,8172,a62f5a06,2025-Jan-20 00:00:00,,ENG
51bf9b95-253,SCH4,bedb5fb8,8173,a62f5a06,2025-Mar-15 00:00:00,,ENG
51c960a0-bd3,SCH3,82e5049c,8174,04587423,2025-Feb-07 00:00:00,,NIR
51c960a0-bd3,SCH3,371e0314,8175,04587423,2025-Jan-26 00:00:00,,
51c960a0-bd3,SCH3,f602b9c8,8176,04587423,2025-Jan-13 00:00:00,2025-Feb-10 00:00:00,ENG
51c960a0-bd3,SCH3,54446066,8177,04587423,2025-Feb-18 00:00:00,2025-Feb-09 00:00:00,
51c960a0-bd3,SCH3,3013832e,8178,04587423,2025-Feb-11 00:00:00,2025-Mar-18 00:00:00,ENG
51c960a0-bd3,SCH3,8a8e6a3d,8179,04587423,2025-Mar-21 00:00:00,2025-Mar-28 00:00:00,SCT
51c960a0-bd3,SCH3,ad93a428,8180,04587423,2025-Feb-15 00:00:00,,SCT
51c960a0-bd3,SCH3,a2add9f2,8181,04587423,2025-Mar-26 00:00:00,,ENG
51d25afd-7da,SCH5,dbc9c276,8182,e6e410ac,2025-Feb-20 00:00:00,,ENG
51d25afd-7da,SCH5,3b2978fb,8183,e6e410ac,2025-Mar-17 00:00:00,2025-Feb-21 00:00:00,SCT
51d25afd-7da,SCH5,71b2c66f,8184,e6e410ac,2025-Feb-10 00:00:00,,NIR
51d25afd-7da,SCH5,0d381a48,8185,e6e410ac,2025-Jan-16 00:00:00,2025-Mar-10 00:00:00,ENG
51d25afd-7da,SCH5,fa43653e,8186,e6e410ac,2025-Jan-25 00:00:00,,ENG
51d25afd-7da,SCH5,2211d973,8187,e6e410ac,2025-Mar-28 00:00:00,,
51d25afd-7da,SCH5,c4a1e98a,8188,e6e410ac,2025-Mar-05 00:00:00,,
51d25afd-7da,SCH5,34eb5739,8189,e6e410ac,2025-Mar-10 00:00:00,,SCT
51d25afd-7da,SCH5,6fd9c08a,8190,e6e410ac,2025-Feb-09 00:00:00,2025-Mar-06 00:00:00,NIR
51d464e8-742,SCH5,57ebc0aa,8191,a45963e0,2025-Feb-11 00:00:00,,ENG
51d464e8-742,SCH5,e7ed488c,8192,a45963e0,2025-Feb-16 00:00:00,2025-Mar-19 00:00:00,ENG
51d9f666-ef3,SCH4,9b6caee8,8193,5e8b5b68,2025-Mar-23 00:00:00,,ENG
51d9f666-ef3,SCH4,6bdc5603,8194,5e8b5b68,2025-Mar-05 00:00:00,2025-Mar-08 00:00:00,SCT
51d9f666-ef3,SCH4,f869a991,8195,5e8b5b68,2025-Feb-23 00:00:00,,
51d9f666-ef3,SCH4,bc2bd6d7,8196,5e8b5b68,2025-Mar-10 00:00:00,,SCT
51d9f666-ef3,SCH4,01e7198c,8197,5e8b5b68,2025-Feb-18 00:00:00,,
51d9f666-ef3,SCH4,305d15d7,8198,5e8b5b68,2025-Feb-01 00:00:00,,
51d9f666-ef3,SCH4,aa68c05d,8199,5e8b5b68,2025-Feb-20 00:00:00,2025-Jan-20 00:00:00,ENG
51d9f666-ef3,SCH4,964e7e8a,8200,5e8b5b68,2025-Feb-24 00:00:00,,SCT
51d9f666-ef3,SCH4,446bad28,8201,5e8b5b68,2025-Mar-23 00:00:00,,ENG
51e3bd5e-7c8,SCH5,ec7338fb,8202,d297e0fa,2025-Feb-11 00:00:00,,ENG
51e3bd5e-7c8,SCH5,b38bc923,8203,d297e0fa,2025-Feb-02 00:00:00,,ENG
51e3bd5e-7c8,SCH5,1da40239,8204,d297e0fa,2025-Mar-25 00:00:00,,ENG
51e3bd5e-7c8,SCH5,8033b243,8205,d297e0fa,2025-Mar-13 00:00:00,2025-Jan-20 00:00:00,ENG
51e3bd5e-7c8,SCH5,64c9d334,8206,d297e0fa,2025-Mar-24 00:00:00,,ENG
51e3bd5e-7c8,SCH5,1b427063,8207,d297e0fa,2025-Mar-13 00:00:00,2025-Mar-21 00:00:00,ENG
5223d985-2f7,SCH4,9278c4da,8208,17737dc6,2025-Feb-03 00:00:00,,SCT
5223d985-2f7,SCH4,68b67f1b,8209,17737dc6,2025-Mar-15 00:00:00,,ENG
5223d985-2f7,SCH4,643fdc40,8210,17737dc6,2025-Feb-04 00:00:00,,ENG
5223d985-2f7,SCH4,fabac795,8211,17737dc6,2025-Mar-10 00:00:00,2025-Jan-14 00:00:00,WLS
5223d985-2f7,SCH4,df5551e3,8212,17737dc6,2025-Mar-19 00:00:00,2025-Mar-02 00:00:00,SCT
5223d985-2f7,SCH4,f74001d9,8213,17737dc6,2025-Mar-24 00:00:00,,ENG
5223d985-2f7,SCH4,61068c19,8214,17737dc6,2025-Mar-18 00:00:00,,ENG
5223d985-2f7,SCH4,3ae0eddd,8215,17737dc6,2025-Mar-11 00:00:00,2025-Mar-23 00:00:00,ENG
522d3334-1eb,SCH8,f22656f0,8216,04ec5bfa,2025-Jan-19 00:00:00,,ENG
522d3334-1eb,SCH8,7119231f,8217,04ec5bfa,2025-Mar-14 00:00:00,2025-Mar-20 00:00:00,ENG
522d3334-1eb,SCH8,474cde15,8218,04ec5bfa,2025-Mar-23 00:00:00,2025-Feb-20 00:00:00,ENG
522d3334-1eb,SCH8,44370e61,8219,04ec5bfa,2025-Feb-08 00:00:00,2025-Jan-31 00:00:00,ENG
5230c3d6-80b,SCH8,513f15ef,8220,f9f32f01,2025-Mar-16 00:00:00,,ENG
5230c3d6-80b,SCH8,c2388a68,8221,f9f32f01,2025-Apr-03 00:00:00,2025-Feb-10 00:00:00,ENG
5230c3d6-80b,SCH8,6a285270,8222,f9f32f01,2025-Feb-22 00:00:00,2025-Jan-10 00:00:00,
5230c3d6-80b,SCH8,5ec4fca3,8223,f9f32f01,2025-Feb-08 00:00:00,,ENG
5230c3d6-80b,SCH8,a33bd306,8224,f9f32f01,2025-Jan-14 00:00:00,,SCT
52385117-d10,SCH1,66c0c634,8225,20c0d205,2025-Feb-11 00:00:00,,ENG
52385117-d10,SCH1,fbc05aa7,8226,20c0d205,2025-Feb-05 00:00:00,,SCT
523c09e3-388,SCH1,17e6f859,8227,6a848cff,2025-Jan-14 00:00:00,2025-Feb-13 00:00:00,SCT
523c09e3-388,SCH1,13aefcab,8228,6a848cff,2025-Mar-26 00:00:00,,ENG
523c09e3-388,SCH1,683c71a9,8229,6a848cff,2025-Apr-04 00:00:00,,ENG
523c09e3-388,SCH1,43e4eabb,8230,6a848cff,2025-Feb-19 00:00:00,2025-Feb-09 00:00:00,ENG
523c09e3-388,SCH1,3663d3a7,8231,6a848cff,2025-Mar-16 00:00:00,,ENG
523c09e3-388,SCH1,8d148b47,8232,6a848cff,2025-Feb-11 00:00:00,,ENG
523c09e3-388,SCH1,aa06ab28,8233,6a848cff,2025-Feb-01 00:00:00,,ENG
523c09e3-388,SCH1,75c173ed,8234,6a848cff,2025-Mar-17 00:00:00,2025-Feb-13 00:00:00,ENG
523c09e3-388,SCH1,1e33051e,8235,6a848cff,2025-Jan-29 00:00:00,,ENG
5247938e-b28,SCH8,0c051aac,8236,73f2cef3,2025-Jan-28 00:00:00,2025-Mar-10 00:00:00,ENG
5247938e-b28,SCH8,d0d3361b,8237,73f2cef3,2025-Feb-20 00:00:00,,ENG
5247938e-b28,SCH8,50c6381c,8238,73f2cef3,2025-Feb-21 00:00:00,,SCT
5247938e-b28,SCH8,8591b4b9,8239,73f2cef3,2025-Jan-14 00:00:00,,ENG
5247938e-b28,SCH8,b8ad12cd,8240,73f2cef3,2025-Feb-15 00:00:00,2025-Feb-13 00:00:00,NIR
5248646c-1ff,SCH5,a58eccac,8241,71c6d676,2025-Apr-05 00:00:00,2025-Jan-23 00:00:00,NIR
5248646c-1ff,SCH5,05bf7bbb,8242,71c6d676,2025-Apr-04 00:00:00,,ENG
5248646c-1ff,SCH5,691b88bc,8243,71c6d676,2025-Mar-26 00:00:00,2025-Jan-25 00:00:00,SCT
5248646c-1ff,SCH5,74d6bf09,8244,71c6d676,2025-Jan-11 00:00:00,2025-Jan-18 00:00:00,ENG
5248646c-1ff,SCH5,355b5917,8245,71c6d676,2025-Mar-18 00:00:00,2025-Jan-18 00:00:00,
5248646c-1ff,SCH5,ce9e6896,8246,71c6d676,2025-Mar-26 00:00:00,,SCT
5248646c-1ff,SCH5,591448b4,8247,71c6d676,2025-Jan-20 00:00:00,2025-Mar-22 00:00:00,ENG
5248646c-1ff,SCH5,fcb9ce1f,8248,71c6d676,2025-Mar-05 00:00:00,2025-Mar-02 00:00:00,ENG
5255f862-09d,SCH3,26f2a546,8249,2a843661,2025-Apr-02 00:00:00,,
5255f862-09d,SCH3,c5008d57,8250,2a843661,2025-Jan-23 00:00:00,,ENG
5255f862-09d,SCH3,73311b5b,8251,2a843661,2025-Mar-25 00:00:00,,ENG
5255f862-09d,SCH3,0cf9e353,8252,2a843661,2025-Mar-20 00:00:00,2025-Feb-24 00:00:00,
5255f862-09d,SCH3,5f0bff37,8253,2a843661,2025-Jan-30 00:00:00,,SCT
5255f862-09d,SCH3,62fef9f2,8254,2a843661,2025-Apr-01 00:00:00,2025-Mar-19 00:00:00,ENG
5255f862-09d,SCH3,3388544c,8255,2a843661,2025-Mar-19 00:00:00,2025-Mar-29 00:00:00,ENG
5255f862-09d,SCH3,a5121154,8256,2a843661,2025-Feb-09 00:00:00,2025-Mar-08 00:00:00,
525883e7-573,SCH8,fa82d960,8257,54f1ef70,2025-Feb-05 00:00:00,,ENG
525883e7-573,SCH8,349fac14,8258,54f1ef70,2025-Mar-12 00:00:00,2025-Feb-03 00:00:00,SCT
525883e7-573,SCH8,173700ef,8259,54f1ef70,2025-Jan-15 00:00:00,2025-Mar-27 00:00:00,ENG
525883e7-573,SCH8,422b6af5,8260,54f1ef70,2025-Feb-20 00:00:00,2025-Mar-13 00:00:00,ENG
525883e7-573,SCH8,4d26086e,8261,54f1ef70,2025-Mar-26 00:00:00,,ENG
525883e7-573,SCH8,f2e615c4,8262,54f1ef70,2025-Mar-11 00:00:00,2025-Mar-09 00:00:00,ENG
526b7cd3-701,SCH3,fe6c2adf,8263,7d59b19d,2025-Mar-13 00:00:00,2025-Mar-14 00:00:00,ENG
526b7cd3-701,SCH3,31900c17,8264,7d59b19d,2025-Mar-10 00:00:00,2025-Jan-15 00:00:00,SCT
52776bc2-0ae,SCH7,9289f8e3,8265,e913a113,2025-Mar-10 00:00:00,2025-Mar-17 00:00:00,ENG
52776bc2-0ae,SCH7,3645b68c,8266,e913a113,2025-Feb-02 00:00:00,,ENG
52776bc2-0ae,SCH7,9c707a91,8267,e913a113,2025-Jan-08 00:00:00,2025-Feb-03 00:00:00,ENG
52776bc2-0ae,SCH7,0fd57606,8268,e913a113,2025-Feb-18 00:00:00,,ENG
52776bc2-0ae,SCH7,ca5785df,8269,e913a113,2025-Feb-23 00:00:00,,ENG
52776bc2-0ae,SCH7,dfddccbf,8270,e913a113,2025-Feb-10 00:00:00,2025-Mar-23 00:00:00,ENG
52776bc2-0ae,SCH7,544a3d84,8271,e913a113,2025-Mar-23 00:00:00,,NIR
52776bc2-0ae,SCH7,850c5fd4,8272,e913a113,2025-Jan-16 00:00:00,2025-Jan-11 00:00:00,ENG
52776bc2-0ae,SCH7,1143df5d,8273,e913a113,2025-Feb-03 00:00:00,2025-Jan-16 00:00:00,ENG
52952aac-900,SCH3,e5c6ea82,8274,dd4a37b6,2025-Mar-20 00:00:00,2025-Feb-22 00:00:00,ENG
52952aac-900,SCH3,f4b7dd51,8275,dd4a37b6,2025-Apr-04 00:00:00,2025-Feb-20 00:00:00,ENG
52952aac-900,SCH3,61684cac,8276,dd4a37b6,2025-Mar-04 00:00:00,,ENG
52952aac-900,SCH3,b1eb8ded,8277,dd4a37b6,2025-Mar-26 00:00:00,2025-Mar-19 00:00:00,ENG
52952aac-900,SCH3,e99bfedc,8278,dd4a37b6,2025-Jan-25 00:00:00,2025-Mar-18 00:00:00,ENG
52952aac-900,SCH3,6287b9f4,8279,dd4a37b6,2025-Jan-12 00:00:00,,ENG
52952aac-900,SCH3,f4413a1b,8280,dd4a37b6,2025-Mar-13 00:00:00,,SCT
52952aac-900,SCH3,43e32803,8281,dd4a37b6,2025-Mar-07 00:00:00,2025-Apr-04 00:00:00,SCT
52952aac-900,SCH3,8a6a73d3,8282,dd4a37b6,2025-Mar-28 00:00:00,2025-Jan-20 00:00:00,ENG
529e1aa2-288,SCH7,1da5eddb,8283,78c1fbf2,2025-Feb-11 00:00:00,2025-Mar-03 00:00:00,ENG
52a51962-29e,SCH5,50b80fa9,8284,2eb2ae68,2025-Feb-14 00:00:00,2025-Jan-19 00:00:00,NIR
52a51962-29e,SCH5,05246f05,8285,2eb2ae68,2025-Jan-23 00:00:00,,WLS
52b09ba5-c2b,SCH5,c69a2f39,8286,8e92f506,2025-Feb-23 00:00:00,,ENG
52b09ba5-c2b,SCH5,0ad92e72,8287,8e92f506,2025-Jan-20 00:00:00,,ENG
52b09ba5-c2b,SCH5,35a083d3,8288,8e92f506,2025-Mar-17 00:00:00,,ENG
52b09ba5-c2b,SCH5,7c2440b9,8289,8e92f506,2025-Feb-19 00:00:00,2025-Jan-26 00:00:00,ENG
52b09ba5-c2b,SCH5,c88ae1cd,8290,8e92f506,2025-Mar-10 00:00:00,,ENG
52b38033-e9e,SCH4,c3317613,8291,2611b955,2025-Jan-14 00:00:00,,ENG
52b38033-e9e,SCH4,ef797601,8292,2611b955,2025-Feb-02 00:00:00,2025-Mar-17 00:00:00,ENG
52c0b292-90a,SCH6,db103f49,8293,7797f716,2025-Mar-12 00:00:00,2025-Feb-01 00:00:00,
52c0b292-90a,SCH6,88af9f79,8294,7797f716,2025-Jan-14 00:00:00,,SCT
52c0b292-90a,SCH6,de749536,8295,7797f716,2025-Mar-11 00:00:00,,SCT
52d860a3-fc2,SCH5,fcdb4a12,8296,9f24fdd9,2025-Mar-18 00:00:00,,ENG
52d860a3-fc2,SCH5,84ea35a3,8297,9f24fdd9,2025-Mar-10 00:00:00,2025-Jan-29 00:00:00,ENG
52d860a3-fc2,SCH5,28de5334,8298,9f24fdd9,2025-Feb-23 00:00:00,2025-Feb-27 00:00:00,SCT
52d860a3-fc2,SCH5,9ab670c1,8299,9f24fdd9,2025-Jan-16 00:00:00,,ENG
52dcb524-7d0,SCH1,41df8872,8300,9bb15e0d,2025-Jan-20 00:00:00,2025-Apr-02 00:00:00,
52dcb524-7d0,SCH1,3063a0a9,8301,9bb15e0d,2025-Jan-09 00:00:00,,ENG
52dcb524-7d0,SCH1,58e685a3,8302,9bb15e0d,2025-Jan-20 00:00:00,2025-Mar-12 00:00:00,SCT
52dcb524-7d0,SCH1,ff6d0992,8303,9bb15e0d,2025-Jan-15 00:00:00,,ENG
52dcb524-7d0,SCH1,09c9b1ce,8304,9bb15e0d,2025-Jan-31 00:00:00,2025-Mar-17 00:00:00,ENG
52dcb524-7d0,SCH1,803d820e,8305,9bb15e0d,2025-Mar-23 00:00:00,,NIR
530000e5-d85,SCH7,0f98fad6,8306,105b7f36,2025-Feb-17 00:00:00,2025-Mar-12 00:00:00,ENG
530000e5-d85,SCH7,61f06df0,8307,105b7f36,2025-Jan-16 00:00:00,,WLS
530000e5-d85,SCH7,5866a54c,8308,105b7f36,2025-Jan-15 00:00:00,,ENG
530000e5-d85,SCH7,77429aef,8309,105b7f36,2025-Feb-23 00:00:00,2025-Feb-06 00:00:00,ENG
530000e5-d85,SCH7,49c2d265,8310,105b7f36,2025-Feb-27 00:00:00,,ENG
530000e5-d85,SCH7,1627019e,8311,105b7f36,2025-Apr-06 00:00:00,2025-Apr-05 00:00:00,ENG
530000e5-d85,SCH7,6c602f3b,8312,105b7f36,2025-Feb-04 00:00:00,2025-Feb-21 00:00:00,ENG
530000e5-d85,SCH7,12c3e369,8313,105b7f36,2025-Apr-07 00:00:00,,ENG
5341dbdf-d79,SCH2,fd277b9b,8314,fa61aed2,2025-Jan-16 00:00:00,,ENG
5341dbdf-d79,SCH2,ddad6595,8315,fa61aed2,2025-Mar-27 00:00:00,,ENG
5341dbdf-d79,SCH2,0b59aa34,8316,fa61aed2,2025-Jan-20 00:00:00,2025-Feb-01 00:00:00,
5341dbdf-d79,SCH2,8ba0e310,8317,fa61aed2,2025-Mar-01 00:00:00,,
5341dbdf-d79,SCH2,954e4b68,8318,fa61aed2,2025-Feb-24 00:00:00,2025-Apr-07 00:00:00,SCT
5341dbdf-d79,SCH2,9f7a02e5,8319,fa61aed2,2025-Mar-06 00:00:00,,ENG
5341dbdf-d79,SCH2,4bb69f9c,8320,fa61aed2,2025-Jan-29 00:00:00,,ENG
5341dbdf-d79,SCH2,dd6249a3,8321,fa61aed2,2025-Jan-16 00:00:00,2025-Mar-29 00:00:00,ENG
5341dbdf-d79,SCH2,8bcaf7d0,8322,fa61aed2,2025-Feb-02 00:00:00,2025-Feb-16 00:00:00,ENG
5341dbdf-d79,SCH2,e69a3bfb,8323,fa61aed2,2025-Jan-21 00:00:00,,ENG
5343591e-bb4,SCH3,78990df6,8324,f2e42f9b,2025-Jan-10 00:00:00,,ENG
5343591e-bb4,SCH3,e7621faa,8325,f2e42f9b,2025-Feb-28 00:00:00,,
5343591e-bb4,SCH3,a7fdc2ba,8326,f2e42f9b,2025-Feb-07 00:00:00,2025-Feb-17 00:00:00,
5343591e-bb4,SCH3,9f616614,8327,f2e42f9b,2025-Jan-07 00:00:00,2025-Feb-13 00:00:00,ENG
5343591e-bb4,SCH3,dcf2a231,8328,f2e42f9b,2025-Mar-04 00:00:00,,ENG
5343591e-bb4,SCH3,ee2ac409,8329,f2e42f9b,2025-Apr-02 00:00:00,2025-Feb-14 00:00:00,
5355cfed-391,SCH8,3d5cfc15,8330,ce17a86f,2025-Mar-05 00:00:00,,ENG
5360adb5-4fe,SCH7,250379af,8331,bad50097,2025-Feb-08 00:00:00,,
5360adb5-4fe,SCH7,1a331e8e,8332,bad50097,2025-Jan-16 00:00:00,2025-Mar-04 00:00:00,
5360adb5-4fe,SCH7,fa67a24a,8333,bad50097,2025-Feb-28 00:00:00,2025-Apr-05 00:00:00,WLS
5360adb5-4fe,SCH7,d810e7ec,8334,bad50097,2025-Apr-07 00:00:00,2025-Feb-02 00:00:00,ENG
5360adb5-4fe,SCH7,6f2bf6f3,8335,bad50097,2025-Jan-07 00:00:00,,ENG
5360adb5-4fe,SCH7,1c3b3165,8336,bad50097,2025-Mar-18 00:00:00,2025-Mar-14 00:00:00,ENG
5360adb5-4fe,SCH7,35bf7ca0,8337,bad50097,2025-Jan-23 00:00:00,,ENG
5360adb5-4fe,SCH7,63c047b8,8338,bad50097,2025-Mar-08 00:00:00,2025-Jan-18 00:00:00,ENG
5375b3ce-c76,SCH7,60ef5693,8339,32ff40fd,2025-Jan-24 00:00:00,2025-Feb-19 00:00:00,ENG
538bb67d-8b9,SCH2,870921b8,8340,08145929,2025-Feb-08 00:00:00,2025-Feb-18 00:00:00,ENG
538bb67d-8b9,SCH2,60e146cc,8341,08145929,2025-Feb-02 00:00:00,,ENG
539cbf01-245,SCH2,ec3e8315,8342,6763e148,2025-Feb-11 00:00:00,2025-Jan-25 00:00:00,
539cbf01-245,SCH2,409694fd,8343,6763e148,2025-Mar-05 00:00:00,2025-Jan-13 00:00:00,SCT
539cbf01-245,SCH2,47f0400b,8344,6763e148,2025-Feb-09 00:00:00,,ENG
539cbf01-245,SCH2,070f7488,8345,6763e148,2025-Feb-05 00:00:00,2025-Feb-26 00:00:00,NIR
539cbf01-245,SCH2,36fe2201,8346,6763e148,2025-Feb-05 00:00:00,,SCT
539cbf01-245,SCH2,807c253c,8347,6763e148,2025-Jan-22 00:00:00,,NIR
539cbf01-245,SCH2,89af6a5e,8348,6763e148,2025-Feb-13 00:00:00,2025-Mar-05 00:00:00,ENG
539cbf01-245,SCH2,3a394c33,8349,6763e148,2025-Jan-10 00:00:00,2025-Mar-03 00:00:00,ENG
539dad45-07a,SCH2,c0e2f111,8350,3f1d6a6c,2025-Mar-27 00:00:00,,ENG
539dad45-07a,SCH2,7358c909,8351,3f1d6a6c,2025-Feb-03 00:00:00,2025-Feb-19 00:00:00,ENG
539dad45-07a,SCH2,85d11055,8352,3f1d6a6c,2025-Apr-06 00:00:00,,WLS
539dad45-07a,SCH2,1ac9c091,8353,3f1d6a6c,2025-Jan-29 00:00:00,2025-Apr-03 00:00:00,ENG
539dad45-07a,SCH2,3a5a9030,8354,3f1d6a6c,2025-Jan-18 00:00:00,,SCT
539dad45-07a,SCH2,bcadc4a9,8355,3f1d6a6c,2025-Jan-22 00:00:00,2025-Mar-22 00:00:00,SCT
539e3126-f2a,SCH1,81aadf1c,8356,75b976d6,2025-Mar-21 00:00:00,2025-Feb-13 00:00:00,ENG
539e3126-f2a,SCH1,1fc60acd,8357,75b976d6,2025-Mar-03 00:00:00,,ENG
539e3126-f2a,SCH1,30ec3671,8358,75b976d6,2025-Feb-21 00:00:00,2025-Jan-29 00:00:00,ENG
539e3126-f2a,SCH1,7641f50f,8359,75b976d6,2025-Feb-21 00:00:00,,ENG
539e3126-f2a,SCH1,fa6c5004,8360,75b976d6,2025-Jan-11 00:00:00,2025-Mar-20 00:00:00,ENG
53a07b6e-af1,SCH7,c8e80aca,8361,f169c513,2025-Feb-21 00:00:00,,WLS
53a07b6e-af1,SCH7,a13abceb,8362,f169c513,2025-Mar-16 00:00:00,,ENG
53a07b6e-af1,SCH7,1f9bc83e,8363,f169c513,2025-Mar-16 00:00:00,,WLS
53a07b6e-af1,SCH7,d6ebbcb9,8364,f169c513,2025-Mar-09 00:00:00,2025-Feb-22 00:00:00,ENG
53a7d718-141,SCH4,e19058cd,8365,bf0d682a,2025-Jan-23 00:00:00,2025-Apr-05 00:00:00,NIR
53a7d718-141,SCH4,d7cc7e41,8366,bf0d682a,2025-Feb-13 00:00:00,2025-Jan-31 00:00:00,ENG
53a7d718-141,SCH4,e2307e2a,8367,bf0d682a,2025-Mar-05 00:00:00,2025-Jan-28 00:00:00,ENG
53a7d718-141,SCH4,28112c02,8368,bf0d682a,2025-Mar-06 00:00:00,,ENG
53a7d718-141,SCH4,f39e084f,8369,bf0d682a,2025-Feb-23 00:00:00,2025-Feb-07 00:00:00,ENG
53a7d718-141,SCH4,1d7ed489,8370,bf0d682a,2025-Mar-03 00:00:00,,
53a7d718-141,SCH4,74bf860f,8371,bf0d682a,2025-Jan-19 00:00:00,2025-Feb-14 00:00:00,SCT
53a7d718-141,SCH4,e5426a46,8372,bf0d682a,2025-Mar-19 00:00:00,2025-Feb-12 00:00:00,ENG
53ae8766-b36,SCH3,7cb08900,8373,aa974313,2025-Apr-09 00:00:00,2025-Mar-02 00:00:00,SCT
53b9f73e-118,SCH2,1c3d123e,8374,c4893ed0,2025-Feb-21 00:00:00,,ENG
53b9f73e-118,SCH2,e4a343c3,8375,c4893ed0,2025-Mar-24 00:00:00,2025-Mar-12 00:00:00,SCT
53b9f73e-118,SCH2,72e43902,8376,c4893ed0,2025-Jan-13 00:00:00,2025-Feb-06 00:00:00,NIR
53bfb123-397,SCH6,af734b83,8377,94721530,2025-Feb-12 00:00:00,2025-Mar-07 00:00:00,
53bfb123-397,SCH6,48b9e5f0,8378,94721530,2025-Jan-22 00:00:00,,ENG
53bfb123-397,SCH6,729c92af,8379,94721530,2025-Feb-24 00:00:00,2025-Apr-04 00:00:00,ENG
53bfb123-397,SCH6,0b714af0,8380,94721530,2025-Mar-18 00:00:00,,
53bfb123-397,SCH6,2d2f2f94,8381,94721530,2025-Jan-31 00:00:00,2025-Feb-05 00:00:00,SCT
53bfb123-397,SCH6,c1cd071c,8382,94721530,2025-Feb-20 00:00:00,,ENG
53bfb123-397,SCH6,d45fa00b,8383,94721530,2025-Jan-09 00:00:00,,ENG
53d06eb8-3b1,SCH7,5d548be3,8384,c3c4b024,2025-Jan-17 00:00:00,2025-Mar-07 00:00:00,ENG
53d06eb8-3b1,SCH7,389e43d1,8385,c3c4b024,2025-Mar-05 00:00:00,,ENG
53d06eb8-3b1,SCH7,775ff863,8386,c3c4b024,2025-Feb-14 00:00:00,,ENG
53d06eb8-3b1,SCH7,b20afbbe,8387,c3c4b024,2025-Jan-28 00:00:00,2025-Feb-11 00:00:00,ENG
53d06eb8-3b1,SCH7,1eb3ac7d,8388,c3c4b024,2025-Mar-27 00:00:00,,SCT
53d06eb8-3b1,SCH7,42d36d0c,8389,c3c4b024,2025-Jan-12 00:00:00,,ENG
53d06eb8-3b1,SCH7,fd200752,8390,c3c4b024,2025-Mar-09 00:00:00,2025-Feb-16 00:00:00,ENG
53d46b22-fff,SCH4,edcb17bf,8391,78c88464,2025-Jan-17 00:00:00,2025-Mar-31 00:00:00,ENG
53d46b22-fff,SCH4,1a8e666f,8392,78c88464,2025-Mar-07 00:00:00,2025-Mar-18 00:00:00,ENG
53d46b22-fff,SCH4,da942a86,8393,78c88464,2025-Feb-18 00:00:00,2025-Jan-23 00:00:00,SCT
53d46b22-fff,SCH4,44fe3dae,8394,78c88464,2025-Apr-02 00:00:00,2025-Feb-05 00:00:00,ENG
53d46b22-fff,SCH4,2dc844d4,8395,78c88464,2025-Mar-08 00:00:00,2025-Mar-16 00:00:00,ENG
53d46b22-fff,SCH4,dadc3801,8396,78c88464,2025-Feb-06 00:00:00,,SCT
53d46b22-fff,SCH4,6319dfe4,8397,78c88464,2025-Feb-12 00:00:00,2025-Jan-18 00:00:00,ENG
53d46b22-fff,SCH4,6fb0df2a,8398,78c88464,2025-Mar-23 00:00:00,,ENG
53d46b22-fff,SCH4,48933edb,8399,78c88464,2025-Jan-18 00:00:00,,SCT
53d46b22-fff,SCH4,b15b5dc9,8400,78c88464,2025-Mar-18 00:00:00,,
53f944f7-507,SCH3,d929524e,8401,a19ea378,2025-Jan-20 00:00:00,2025-Mar-10 00:00:00,ENG
53f944f7-507,SCH3,df7a10a5,8402,a19ea378,2025-Feb-11 00:00:00,2025-Jan-14 00:00:00,SCT
53f944f7-507,SCH3,03ae4aa4,8403,a19ea378,2025-Jan-08 00:00:00,2025-Feb-19 00:00:00,ENG
53f944f7-507,SCH3,b1d8a74f,8404,a19ea378,2025-Mar-21 00:00:00,,ENG
53f944f7-507,SCH3,ca71e256,8405,a19ea378,2025-Mar-12 00:00:00,,SCT
53f944f7-507,SCH3,afd1e66a,8406,a19ea378,2025-Apr-03 00:00:00,,WLS
53f944f7-507,SCH3,e0863ece,8407,a19ea378,2025-Feb-09 00:00:00,,
53f944f7-507,SCH3,b1da06aa,8408,a19ea378,2025-Feb-04 00:00:00,2025-Jan-22 00:00:00,ENG
53f944f7-507,SCH3,f82b35a1,8409,a19ea378,2025-Feb-22 00:00:00,,SCT
