pupilonrolltableid,NativeId,summerhalfterm2sessiondetailsonrolltableid,summerhalfterm2sessiondetailsonrollorderseqcolumn,sourceid,sessions,attendancereason
40d08ac3-6aa,SCH6,f1be7c51,12611,39d0e486,129.0,S
40d0a334-b6f,SCH4,6b1296f4,12614,5cb2bbb3,130.0,C
40d0a334-b6f,SCH4,3830ced7,12617,5cb2bbb3,144.0,E
40d0a334-b6f,SCH4,999b0bd6,12618,5cb2bbb3,128.0,G
40d0a334-b6f,SCH4,76140173,12619,5cb2bbb3,132.0,H
40d0a334-b6f,SCH4,88022897,12615,5cb2bbb3,129.0,I
40d0a334-b6f,SCH4,e58b47f5,12613,5cb2bbb3,125.0,N
40dbce82-eb2,SCH8,6e2cbe66,12621,7193c61c,134.0,C
40dbce82-eb2,SCH8,ef4f593c,12620,7193c61c,124.0,O
40dbce82-eb2,SCH8,7ce7a8d2,12622,7193c61c,126.0,Z
40e34f27-453,SCH6,08ee0846,12623,3ad88aa5,119.0,E
40e34f27-453,SCH6,a7c6e634,12624,3ad88aa5,129.0,H
40e34f27-453,SCH6,6999e4ba,12625,3ad88aa5,125.0,N
40e34f27-453,SCH6,da6f115d,12629,3ad88aa5,132.0,S
40e34f27-453,SCH6,639542d5,12626,3ad88aa5,135.0,T
40e66740-9a9,SCH6,4e9b5c53,12631,0e1f08a3,124.0,C
40e66740-9a9,SCH6,21f9847d,12632,0e1f08a3,130.0,I
40e66740-9a9,SCH6,85a5c4c9,12635,0e1f08a3,133.0,O
40e66740-9a9,SCH6,65da2f87,12633,0e1f08a3,127.0,U
40e66740-9a9,SCH6,69f5e97d,12630,0e1f08a3,127.0,Z
40eb156f-0ab,SCH8,981d6252,12636,ee949d68,140.0,G
40eed622-16d,SCH6,75d41c59,12638,fc6eceab,135.0,E
40eed622-16d,SCH6,54500112,12640,fc6eceab,136.0,G
40eed622-16d,SCH6,8bd0974a,12637,fc6eceab,123.0,I
40eed622-16d,SCH6,144dbeee,12644,fc6eceab,128.0,N
40eed622-16d,SCH6,32224cd4,12643,fc6eceab,125.0,T
40eed622-16d,SCH6,1cb7ea4c,12639,fc6eceab,128.0,Z
40f62e13-ee4,SCH7,7585f9eb,12645,5477ea4d,131.0,C
40f62e13-ee4,SCH7,4c377e37,12646,5477ea4d,130.0,G
40f62e13-ee4,SCH7,eaf96053,12647,5477ea4d,133.0,U
40fe9e66-211,SCH1,2b33aced,12649,fa158f2b,135.0,#
40fe9e66-211,SCH1,e4cca359,12648,fa158f2b,130.0,N
40fe9e66-211,SCH1,88104ef2,12650,fa158f2b,125.0,X
4107fb85-953,SCH8,56ba7c30,12652,57d7b6fd,130.0,E
4107fb85-953,SCH8,b22771e7,12651,57d7b6fd,136.0,H
4107fb85-953,SCH8,76809807,12653,57d7b6fd,120.0,I
4107fb85-953,SCH8,d879d2f1,12655,57d7b6fd,125.0,N
4107fb85-953,SCH8,32a35aa5,12654,57d7b6fd,129.0,T
410ef97c-d9d,SCH8,f55574e3,12661,a5f293b7,130.0,E
410ef97c-d9d,SCH8,cd0cc9b8,12658,a5f293b7,132.0,G
410ef97c-d9d,SCH8,b4e95783,12656,a5f293b7,129.0,M
410ef97c-d9d,SCH8,fe7c189e,12657,a5f293b7,127.0,S
410ef97c-d9d,SCH8,6fb51b14,12660,a5f293b7,128.0,U
41135e24-551,SCH6,ccd4bbde,12662,0ad2f771,127.0,M
411cfb4e-c0a,SCH6,e02ffd37,12665,b568e153,124.0,H
411cfb4e-c0a,SCH6,3f3b3d05,12666,b568e153,137.0,N
411cfb4e-c0a,SCH6,76b4a97e,12663,b568e153,125.0,O
411cfb4e-c0a,SCH6,02c6652f,12667,b568e153,140.0,U
411cfb4e-c0a,SCH6,19c2640c,12664,b568e153,132.0,X
41258d9b-787,SCH4,baf46806,12668,de8fccb3,131.0,E
41258d9b-787,SCH4,5502557b,12672,de8fccb3,122.0,I
41258d9b-787,SCH4,11a8d8a4,12673,de8fccb3,135.0,M
41258d9b-787,SCH4,caf1a36e,12671,de8fccb3,123.0,O
41258d9b-787,SCH4,0dd2d45e,12670,de8fccb3,124.0,T
41258d9b-787,SCH4,f9a4a5df,12669,de8fccb3,130.0,Y
412c6ebf-9af,SCH1,7202b074,12674,af7cec7b,136.0,H
412fa6d8-b1c,SCH3,4b511dd1,12680,65b229a6,137.0,#
412fa6d8-b1c,SCH3,9b56d682,12675,65b229a6,114.0,C
412fa6d8-b1c,SCH3,84d3fd71,12682,65b229a6,138.0,G
412fa6d8-b1c,SCH3,dfb3f5f3,12678,65b229a6,123.0,H
412fa6d8-b1c,SCH3,6992d839,12676,65b229a6,129.0,M
412fa6d8-b1c,SCH3,89b1d502,12683,65b229a6,134.0,N
412fa6d8-b1c,SCH3,91a9e7b1,12679,65b229a6,121.0,O
412fa6d8-b1c,SCH3,ce95b3eb,12681,65b229a6,124.0,S
412fa6d8-b1c,SCH3,6cdb12c9,12684,65b229a6,129.0,Y
41323e1f-2f7,SCH6,18a8c41a,12685,7f2eee65,132.0,E
41323e1f-2f7,SCH6,35232745,12686,7f2eee65,122.0,M
41328362-d97,SCH8,81f9d26d,12694,fc75ab0e,126.0,E
41328362-d97,SCH8,b4b1859a,12691,fc75ab0e,132.0,H
41328362-d97,SCH8,52516fb2,12688,fc75ab0e,136.0,I
41328362-d97,SCH8,2f9a0c80,12693,fc75ab0e,133.0,M
41328362-d97,SCH8,fee2639f,12687,fc75ab0e,132.0,N
41328362-d97,SCH8,1a4b1975,12689,fc75ab0e,130.0,Z
413e1265-155,SCH2,9e3d4d9f,12696,26b05df0,124.0,G
4140d5a6-a64,SCH5,b24c06ff,12697,8d01e498,137.0,E
4140d5a6-a64,SCH5,ea372e83,12698,8d01e498,122.0,H
4140d5a6-a64,SCH5,2bc22f63,12703,8d01e498,137.0,M
4140d5a6-a64,SCH5,ab2b9ca1,12700,8d01e498,136.0,N
4140d5a6-a64,SCH5,b44dc9fa,12702,8d01e498,132.0,S
41439f8d-a2c,SCH3,a6cce764,12708,af21f05f,138.0,C
41439f8d-a2c,SCH3,51a9d406,12705,af21f05f,124.0,H
41439f8d-a2c,SCH3,61fd557f,12709,af21f05f,129.0,I
41439f8d-a2c,SCH3,51cd1278,12706,af21f05f,136.0,N
41439f8d-a2c,SCH3,f508711c,12704,af21f05f,133.0,O
4147f3f0-d45,SCH1,fdab2493,12716,3c3c0896,130.0,C
4147f3f0-d45,SCH1,280b3c21,12714,3c3c0896,138.0,E
4147f3f0-d45,SCH1,f5aa2b9d,12711,3c3c0896,137.0,I
4147f3f0-d45,SCH1,1622b6fb,12712,3c3c0896,137.0,N
4147f3f0-d45,SCH1,83f55cf2,12710,3c3c0896,130.0,X
4147f3f0-d45,SCH1,94922610,12713,3c3c0896,127.0,Z
414b1fcf-e31,SCH3,c4db175e,12719,10d9c3ef,135.0,E
414b1fcf-e31,SCH3,efef4ca3,12728,10d9c3ef,139.0,G
414b1fcf-e31,SCH3,bcdcc30d,12721,10d9c3ef,127.0,H
414b1fcf-e31,SCH3,4b14c105,12727,10d9c3ef,130.0,I
414b1fcf-e31,SCH3,59f2cc57,12720,10d9c3ef,142.0,M
414b1fcf-e31,SCH3,74b6506a,12724,10d9c3ef,123.0,S
414b1fcf-e31,SCH3,ffba163c,12726,10d9c3ef,127.0,T
415c83d4-d6e,SCH8,718464ed,12734,e542aac4,134.0,G
415c83d4-d6e,SCH8,19c49a8d,12730,e542aac4,128.0,H
415c83d4-d6e,SCH8,09cc18e2,12736,e542aac4,137.0,I
415c83d4-d6e,SCH8,127c1c73,12732,e542aac4,131.0,N
415c83d4-d6e,SCH8,8433a40e,12733,e542aac4,141.0,R
415c83d4-d6e,SCH8,691203b9,12731,e542aac4,138.0,S
415c83d4-d6e,SCH8,c5499a85,12729,e542aac4,122.0,U
416bab81-aeb,SCH3,deefd661,12742,ab560ad9,132.0,C
416bab81-aeb,SCH3,74a479a8,12740,ab560ad9,125.0,G
416bab81-aeb,SCH3,64dd673e,12739,ab560ad9,133.0,S
416bab81-aeb,SCH3,c8d5e6de,12741,ab560ad9,132.0,T
416e7553-440,SCH8,2ccc4cfc,12744,76f6a719,120.0,R
416e7553-440,SCH8,e66954b7,12743,76f6a719,134.0,Y
41849d02-f73,SCH5,eba2a9e3,12750,708d027b,132.0,H
41849d02-f73,SCH5,71e6f267,12748,708d027b,126.0,I
41849d02-f73,SCH5,dd2028c4,12749,708d027b,133.0,M
41849d02-f73,SCH5,0fde7fdb,12746,708d027b,120.0,N
41849d02-f73,SCH5,16e7d348,12745,708d027b,120.0,R
41849d02-f73,SCH5,9282736c,12747,708d027b,123.0,U
41893cc8-f43,SCH8,0cfb72b5,12754,add1b488,142.0,G
41893cc8-f43,SCH8,ee94b793,12759,add1b488,,H
41893cc8-f43,SCH8,aeeaac80,12757,add1b488,130.0,I
41893cc8-f43,SCH8,bb175901,12756,add1b488,132.0,N
41893cc8-f43,SCH8,41b5e41e,12755,add1b488,127.0,O
41893cc8-f43,SCH8,2f5c1e67,12758,add1b488,128.0,U
418c63d4-2a6,SCH1,e3dd31c7,12761,406783b4,133.0,G
418c63d4-2a6,SCH1,ce4d709d,12760,406783b4,128.0,M
418c63d4-2a6,SCH1,f5e49b52,12762,406783b4,120.0,N
419007f3-c07,SCH5,5f6d52bc,12765,accb231e,136.0,E
419007f3-c07,SCH5,c025842c,12764,accb231e,124.0,S
419007f3-c07,SCH5,0922e473,12763,accb231e,136.0,X
4197666b-21d,SCH3,95e29151,12766,8b4abda6,128.0,X
419bfbff-ff1,SCH7,f3b32cc6,12768,f1cc3d79,128.0,G
419bfbff-ff1,SCH7,557eee14,12767,f1cc3d79,130.0,H
419bfbff-ff1,SCH7,688159f2,12773,f1cc3d79,127.0,M
419bfbff-ff1,SCH7,db7c6faf,12770,f1cc3d79,121.0,N
419bfbff-ff1,SCH7,51f651c2,12772,f1cc3d79,130.0,O
419d8056-686,SCH2,2f6693ca,12776,fcabbafd,133.0,C
419d8056-686,SCH2,294e68a1,12778,fcabbafd,120.0,G
419d8056-686,SCH2,6125bf51,12774,fcabbafd,135.0,H
419d8056-686,SCH2,84f5b3b5,12775,fcabbafd,125.0,N
419d8056-686,SCH2,fe2c06ed,12781,fcabbafd,127.0,S
419efc5d-e5b,SCH3,2b6e26e9,12783,bf257392,131.0,E
419efc5d-e5b,SCH3,469ce907,12784,bf257392,124.0,G
419efc5d-e5b,SCH3,44cc2cca,12782,bf257392,126.0,T
41b7aafc-884,SCH8,628720fd,12788,85e079e8,128.0,C
41b7aafc-884,SCH8,748e53fb,12790,85e079e8,133.0,E
41b7aafc-884,SCH8,842902ad,12786,85e079e8,132.0,H
41b7aafc-884,SCH8,0dbf77ac,12789,85e079e8,131.0,I
41b7aafc-884,SCH8,c5f488ac,12785,85e079e8,129.0,N
41b7aafc-884,SCH8,8fa4a1b6,12787,85e079e8,130.0,S
41b7aafc-884,SCH8,7518e9e6,12791,85e079e8,138.0,X
41b9fb1d-9fb,SCH1,59578cb8,12797,0d5ee712,132.0,G
41b9fb1d-9fb,SCH1,ed90c228,12793,0d5ee712,128.0,M
41b9fb1d-9fb,SCH1,522a60e1,12795,0d5ee712,122.0,N
41b9fb1d-9fb,SCH1,79c021a4,12798,0d5ee712,134.0,R
41b9fb1d-9fb,SCH1,6cecee57,12794,0d5ee712,130.0,S
41b9fb1d-9fb,SCH1,9b01122b,12799,0d5ee712,131.0,X
41b9fb1d-9fb,SCH1,1afe7ab5,12796,0d5ee712,132.0,Z
41baaed5-7b2,SCH4,bd736c52,12800,93e4bd10,128.0,I
41baaed5-7b2,SCH4,d54cab24,12805,93e4bd10,127.0,U
41baaed5-7b2,SCH4,9bcbcb49,12801,93e4bd10,128.0,X
41baaed5-7b2,SCH4,156d25fc,12803,93e4bd10,127.0,Y
41be4345-c0e,SCH7,41f6da83,12807,6d31cb91,127.0,G
41be4345-c0e,SCH7,9cb4a13b,12806,6d31cb91,133.0,I
41c2dd00-7d7,SCH2,de9c9b5c,12808,0558d5fd,134.0,H
41c2dd00-7d7,SCH2,07bed60c,12810,0558d5fd,131.0,I
41c2dd00-7d7,SCH2,b1a05c23,12809,0558d5fd,124.0,O
41c2dd00-7d7,SCH2,eeb940da,12812,0558d5fd,129.0,Y
41d37c9d-866,SCH3,989f2041,12813,798a54a9,130.0,C
41d37c9d-866,SCH3,f0bf2479,12814,798a54a9,129.0,G
41d37c9d-866,SCH3,0a24154f,12815,798a54a9,135.0,T
41e446c7-7d5,SCH1,a08a9d2f,12819,dea8743b,132.0,C
41e446c7-7d5,SCH1,6bdabac5,12816,dea8743b,130.0,G
41e446c7-7d5,SCH1,737c14c8,12817,dea8743b,129.0,I
41e446c7-7d5,SCH1,10f6a841,12818,dea8743b,127.0,O
41f2430f-ed4,SCH2,860fc34e,12820,9f01acc1,128.0,G
41f5d8a1-25e,SCH2,0cc7c9ea,12821,3926cec8,135.0,O
41fcafbf-8bd,SCH6,53613abb,12824,0cd091b2,126.0,H
41fcafbf-8bd,SCH6,9314a3ce,12823,0cd091b2,132.0,R
41fcafbf-8bd,SCH6,c7175a86,12826,0cd091b2,135.0,S
41fcafbf-8bd,SCH6,8b9c99ba,12825,0cd091b2,124.0,U
41fcafbf-8bd,SCH6,24994dd0,12822,0cd091b2,128.0,Y
41fd9333-96f,SCH5,64955aee,12828,92c4ba29,129.0,E
41fd9333-96f,SCH5,f7a2b949,12827,92c4ba29,133.0,O
42133cb6-aee,SCH5,7509f1a4,12830,3323ac24,131.0,R
421bb5b1-c52,SCH1,06084fd2,12835,93599194,125.0,C
421bb5b1-c52,SCH1,22ed201a,12836,93599194,134.0,E
421bb5b1-c52,SCH1,f29618db,12832,93599194,123.0,H
421bb5b1-c52,SCH1,4e2e61a9,12833,93599194,138.0,I
421bb5b1-c52,SCH1,a9f03515,12831,93599194,129.0,M
42255998-97e,SCH6,52547281,12839,a9331f74,132.0,M
42255998-97e,SCH6,0836ca4f,12838,a9331f74,138.0,Y
4229f829-fc9,SCH3,ad0301fd,12845,f5456ed0,130.0,C
4229f829-fc9,SCH3,2696c931,12841,f5456ed0,130.0,E
4229f829-fc9,SCH3,a31620b8,12844,f5456ed0,126.0,H
4229f829-fc9,SCH3,511e3e6a,12842,f5456ed0,133.0,I
4229f829-fc9,SCH3,d2993a7f,12843,f5456ed0,140.0,X
422bc184-018,SCH3,de631b3f,12850,044ec095,125.0,E
422bc184-018,SCH3,c71d8fca,12849,044ec095,127.0,G
422bc184-018,SCH3,00582ea8,12846,044ec095,133.0,H
422bc184-018,SCH3,5b064eea,12847,044ec095,,I
42398ea6-530,SCH6,33eccef5,12853,288c5a31,140.0,Y
4239b3f7-df7,SCH3,a6ef7bde,12856,8676f872,135.0,H
4239b3f7-df7,SCH3,10ffcde7,12854,8676f872,122.0,M
4239b3f7-df7,SCH3,9b4cdd99,12855,8676f872,129.0,N
4239b3f7-df7,SCH3,d91f492a,12860,8676f872,126.0,R
4239b3f7-df7,SCH3,0b9aa4bc,12857,8676f872,132.0,S
4239b3f7-df7,SCH3,f392149a,12859,8676f872,134.0,Y
424250eb-92f,SCH2,a85b9011,12870,6ef686cb,125.0,C
424250eb-92f,SCH2,cc6eefd9,12862,6ef686cb,132.0,H
424250eb-92f,SCH2,6b4da2c3,12864,6ef686cb,116.0,O
424250eb-92f,SCH2,7f0d70d8,12866,6ef686cb,125.0,R
424250eb-92f,SCH2,1381e3e8,12868,6ef686cb,137.0,U
424250eb-92f,SCH2,17d1c251,12865,6ef686cb,133.0,Y
424250eb-92f,SCH2,64915689,12867,6ef686cb,126.0,Z
42437521-1e8,SCH5,1c37f748,12874,4ef62b6c,130.0,E
42437521-1e8,SCH5,6936ed2a,12873,4ef62b6c,,G
42437521-1e8,SCH5,b7a396fb,12872,4ef62b6c,126.0,O
42484a93-48a,SCH5,19432f62,12877,bc290ba4,127.0,G
42484a93-48a,SCH5,8bb11868,12876,bc290ba4,138.0,H
42484a93-48a,SCH5,b92e642a,12875,bc290ba4,126.0,M
42484a93-48a,SCH5,6e5e1617,12879,bc290ba4,127.0,N
42484a93-48a,SCH5,f9aea674,12878,bc290ba4,131.0,Z
4248a8b2-024,SCH8,130ff32e,12880,e510cd8e,124.0,C
4248a8b2-024,SCH8,53effd18,12882,e510cd8e,136.0,G
4248a8b2-024,SCH8,89dcbf0a,12884,e510cd8e,126.0,H
4248a8b2-024,SCH8,4d6fb1ca,12883,e510cd8e,131.0,M
425c1509-7db,SCH7,bb0c0b17,12888,f2737456,122.0,E
425c1509-7db,SCH7,337ed82e,12889,f2737456,128.0,G
425c1509-7db,SCH7,b6c2884b,12886,f2737456,130.0,I
425c1509-7db,SCH7,89c1243e,12891,f2737456,138.0,N
425c1509-7db,SCH7,903d4e59,12890,f2737456,134.0,O
425c1509-7db,SCH7,7323ac3f,12887,f2737456,135.0,S
425dcaa9-2a1,SCH3,98c3a50c,12892,f492c5e6,135.0,H
4263c1aa-20f,SCH5,b86e13c1,12894,adb33c57,122.0,E
4263c1aa-20f,SCH5,3c610be0,12893,adb33c57,132.0,H
4263c1aa-20f,SCH5,78a20cbc,12895,adb33c57,125.0,R
4264da42-a12,SCH5,ca2cd4f8,12897,26d070ed,129.0,G
4264da42-a12,SCH5,0a91b96e,12896,26d070ed,131.0,H
4264da42-a12,SCH5,81f3ed40,12899,26d070ed,135.0,O
4264da42-a12,SCH5,a7d1a459,12898,26d070ed,132.0,R
427449e9-fcd,SCH4,41c38d51,12904,394dd445,136.0,C
427449e9-fcd,SCH4,ae9db9de,12902,394dd445,133.0,H
427449e9-fcd,SCH4,6a890fb4,12908,394dd445,132.0,I
427449e9-fcd,SCH4,0dd1d69a,12900,394dd445,129.0,M
427449e9-fcd,SCH4,fcbf3085,12901,394dd445,136.0,N
427449e9-fcd,SCH4,b3e14105,12906,394dd445,133.0,S
427449e9-fcd,SCH4,251359a5,12905,394dd445,128.0,T
428c4762-d6f,SCH3,26624d0f,12910,f1156370,133.0,G
428c4762-d6f,SCH3,dec17c28,12909,f1156370,128.0,I
428c4762-d6f,SCH3,4e77c6ff,12912,f1156370,130.0,M
428c4762-d6f,SCH3,ffcbfd05,12914,f1156370,127.0,O
428c4762-d6f,SCH3,5d0933ea,12915,f1156370,133.0,T
428c4762-d6f,SCH3,0a731ed5,12911,f1156370,126.0,Y
4291b7bf-918,SCH6,fac505ed,12919,4a192ff7,128.0,E
4291b7bf-918,SCH6,75894657,12918,4a192ff7,,M
4291b7bf-918,SCH6,276670dc,12920,4a192ff7,131.0,N
4291b7bf-918,SCH6,fb8f7778,12916,4a192ff7,139.0,S
42963905-b54,SCH4,7f5cf2d3,12921,5ec3e8f3,130.0,I
429a32e5-bad,SCH2,90b8a7a5,12923,073d73c5,123.0,H
429a32e5-bad,SCH2,fd1f86f5,12924,073d73c5,129.0,M
429a32e5-bad,SCH2,6fa448d5,12922,073d73c5,128.0,O
429a7e67-4a8,SCH5,34e24487,12925,2d261e96,129.0,C
429a7e67-4a8,SCH5,bbaca575,12931,2d261e96,130.0,E
429a7e67-4a8,SCH5,2a3cc69f,12932,2d261e96,121.0,G
429a7e67-4a8,SCH5,ef5c124b,12930,2d261e96,131.0,I
429a7e67-4a8,SCH5,e25a8149,12926,2d261e96,137.0,N
429a7e67-4a8,SCH5,cc0c73cc,12929,2d261e96,127.0,X
429a7e67-4a8,SCH5,68323450,12928,2d261e96,128.0,Z
42a1bf04-3e3,SCH1,9a443c82,12938,2b39ce92,130.0,G
42a1bf04-3e3,SCH1,827990e3,12935,2b39ce92,131.0,H
42a1bf04-3e3,SCH1,66b821e6,12933,2b39ce92,127.0,R
42a1bf04-3e3,SCH1,82c285b7,12936,2b39ce92,139.0,U
42a1bf04-3e3,SCH1,8c52e0a6,12934,2b39ce92,139.0,X
42a1bf04-3e3,SCH1,29b30271,12937,2b39ce92,132.0,Z
42a284f7-8ae,SCH2,b8888f50,12947,2f8c9181,126.0,E
42a284f7-8ae,SCH2,8cba031e,12942,2f8c9181,133.0,G
42a284f7-8ae,SCH2,9f88dd93,12940,2f8c9181,124.0,H
42a284f7-8ae,SCH2,3733feec,12944,2f8c9181,134.0,I
42a284f7-8ae,SCH2,33b9f326,12943,2f8c9181,130.0,M
42a284f7-8ae,SCH2,6cdeb84a,12945,2f8c9181,132.0,N
42a284f7-8ae,SCH2,c621ceb6,12949,2f8c9181,132.0,O
42bac0f8-dbb,SCH3,38278eee,12951,1938a604,133.0,G
42bac0f8-dbb,SCH3,3a02c4d2,12950,1938a604,123.0,H
42c7a679-925,SCH6,6205ece6,12953,fbc80d02,126.0,X
42c98b91-bcf,SCH1,23c66c90,12956,cab0d395,135.0,C
42c98b91-bcf,SCH1,b485c111,12954,cab0d395,129.0,G
42c98b91-bcf,SCH1,095e09ae,12955,cab0d395,120.0,M
42e1c81b-046,SCH8,d641f5ad,12958,41596f05,126.0,E
42e1c81b-046,SCH8,4dafcfbb,12959,41596f05,137.0,I
42e1c81b-046,SCH8,49b976cf,12964,41596f05,126.0,M
42e1c81b-046,SCH8,bf86c7e2,12957,41596f05,136.0,N
42e1c81b-046,SCH8,e7176e27,12961,41596f05,126.0,S
42e7af62-2fc,SCH5,767f7b86,12966,c096c347,143.0,C
42e7af62-2fc,SCH5,9f99ef3b,12968,c096c347,127.0,E
42e7af62-2fc,SCH5,859ff903,12972,c096c347,130.0,I
42e7af62-2fc,SCH5,7db31443,12971,c096c347,134.0,M
42e7af62-2fc,SCH5,31560811,12965,c096c347,123.0,O
42e7af62-2fc,SCH5,699f059c,12970,c096c347,127.0,R
42e7af62-2fc,SCH5,f115c1b8,12967,c096c347,127.0,Y
42f63673-533,SCH7,d4693e36,12975,418260dc,134.0,#
42f63673-533,SCH7,65acfe0f,12974,418260dc,131.0,C
42f63673-533,SCH7,b627f582,12976,418260dc,132.0,I
42f63673-533,SCH7,b09d0f4b,12977,418260dc,134.0,M
42f63673-533,SCH7,63c88e1c,12978,418260dc,133.0,U
4300ae4b-472,SCH2,971f535a,12980,980993d5,131.0,C
4300ae4b-472,SCH2,4e5c8f97,12981,980993d5,132.0,E
4300ae4b-472,SCH2,0eb61f5b,12983,980993d5,127.0,M
4300ae4b-472,SCH2,7d6e6def,12982,980993d5,120.0,N
4300ae4b-472,SCH2,f0f3f95e,12979,980993d5,129.0,O
4304f912-c41,SCH1,295e6c9b,12990,31112c67,133.0,E
4304f912-c41,SCH1,c3afcfcf,12987,31112c67,128.0,G
4304f912-c41,SCH1,7c21833c,12989,31112c67,122.0,I
4304f912-c41,SCH1,c3cb744b,12991,31112c67,125.0,N
4304f912-c41,SCH1,fd72c188,12993,31112c67,129.0,R
4304f912-c41,SCH1,6a914d6e,12992,31112c67,126.0,S
4304f912-c41,SCH1,cb8de2eb,12988,31112c67,126.0,Z
430965f6-6b0,SCH5,8092d671,12998,00e4dcdc,136.0,C
430965f6-6b0,SCH5,f20ae0f8,12999,00e4dcdc,126.0,I
430965f6-6b0,SCH5,fdde46d9,12997,00e4dcdc,138.0,M
430965f6-6b0,SCH5,28c8e942,13000,00e4dcdc,132.0,R
430e2397-827,SCH2,6a2e5c0f,13001,27f7f297,,N
430e2397-827,SCH2,7b0c5219,13002,27f7f297,139.0,R
4316f42c-40d,SCH5,a9541527,13005,8260610c,127.0,N
4316f42c-40d,SCH5,57d8b74d,13004,8260610c,125.0,O
4316f42c-40d,SCH5,ddc3129a,13003,8260610c,,S
4316f42c-40d,SCH5,c54ff9ef,13006,8260610c,,Z
431bf58b-4b1,SCH3,b0f48974,13007,030a366f,136.0,G
431f3c2b-8ec,SCH6,00020dc7,13012,df4e7297,138.0,C
431f3c2b-8ec,SCH6,1c6fe67c,13010,df4e7297,134.0,G
431f3c2b-8ec,SCH6,34e26832,13009,df4e7297,130.0,M
431f3c2b-8ec,SCH6,bd95b5ce,13008,df4e7297,124.0,N
431f3c2b-8ec,SCH6,a48b11a7,13011,df4e7297,135.0,O
431f3c2b-8ec,SCH6,152c2d3c,13013,df4e7297,132.0,X
431f6c51-9d5,SCH3,7a9a4133,13014,ca69d235,129.0,C
431f6c51-9d5,SCH3,9358d0f8,13016,ca69d235,135.0,M
431f6c51-9d5,SCH3,6600a6e9,13015,ca69d235,115.0,R
434568d8-476,SCH1,e072c076,13018,448ded5a,128.0,M
434568d8-476,SCH1,690c61db,13017,448ded5a,125.0,Y
434fcb64-474,SCH2,765c97a5,13023,20ae37ca,130.0,G
434fcb64-474,SCH2,89bd976e,13019,20ae37ca,133.0,H
434fcb64-474,SCH2,3f7612b5,13022,20ae37ca,131.0,I
434fcb64-474,SCH2,8fb30a05,13020,20ae37ca,129.0,N
434fcb64-474,SCH2,3714903b,13021,20ae37ca,133.0,S
4352afc5-86a,SCH7,06256068,13024,9b002d30,128.0,H
4352afc5-86a,SCH7,1186db3e,13026,9b002d30,133.0,M
436988bc-c10,SCH4,fa6bef8f,13030,f570861d,131.0,C
436988bc-c10,SCH4,d94fc852,13027,f570861d,134.0,G
436988bc-c10,SCH4,9d442bb0,13028,f570861d,121.0,H
436988bc-c10,SCH4,3e8fe7f7,13032,f570861d,136.0,I
436988bc-c10,SCH4,ad71aa2f,13029,f570861d,121.0,N
436988bc-c10,SCH4,e7be0f78,13031,f570861d,121.0,O
43737cb2-fdd,SCH4,2b97bd70,13038,e821feaf,122.0,E
43737cb2-fdd,SCH4,eb121fe5,13041,e821feaf,125.0,H
43737cb2-fdd,SCH4,4e73caf1,13040,e821feaf,133.0,N
43737cb2-fdd,SCH4,7e618678,13037,e821feaf,133.0,U
43803b95-989,SCH8,8a1a1834,13043,1638fb13,131.0,C
43803b95-989,SCH8,7edf61fe,13042,1638fb13,135.0,Y
4396e4ec-a2b,SCH2,dd026aa8,13045,43690c4c,121.0,C
4396e4ec-a2b,SCH2,6a017eff,13048,43690c4c,125.0,H
4396e4ec-a2b,SCH2,0596f5b5,13047,43690c4c,124.0,I
4396e4ec-a2b,SCH2,382b6675,13050,43690c4c,136.0,N
4396e4ec-a2b,SCH2,c037ce07,13044,43690c4c,128.0,R
4396e4ec-a2b,SCH2,7c0d95a0,13049,43690c4c,129.0,X
4396e4ec-a2b,SCH2,2cb8a5dd,13046,43690c4c,133.0,Y
43991229-765,SCH7,48326e55,13054,9b940030,132.0,C
43991229-765,SCH7,92293470,13058,9b940030,129.0,E
43991229-765,SCH7,2be1013c,13061,9b940030,127.0,G
43991229-765,SCH7,30494197,13057,9b940030,130.0,H
43991229-765,SCH7,cbcfb85a,13053,9b940030,133.0,M
43991229-765,SCH7,75067018,13055,9b940030,133.0,T
43b54ab1-fc0,SCH3,442f3974,13064,14248fc6,131.0,G
43b54ab1-fc0,SCH3,73cf7507,13062,14248fc6,133.0,H
43b54ab1-fc0,SCH3,c5629ccf,13065,14248fc6,123.0,I
43b54ab1-fc0,SCH3,6492017f,13066,14248fc6,,N
43b54ab1-fc0,SCH3,05e3642b,13068,14248fc6,130.0,U
43b6dfe3-98c,SCH8,19a5e2de,13070,a92c6759,134.0,I
43b6dfe3-98c,SCH8,8c36c940,13071,a92c6759,124.0,M
43c1da38-216,SCH6,1598a024,13074,34bb4cac,136.0,H
43c1da38-216,SCH6,11bd3d9f,13073,34bb4cac,133.0,M
43c1da38-216,SCH6,5e4d5b22,13072,34bb4cac,133.0,R
43c88d38-31a,SCH3,7d9ad78c,13075,3994cf5f,130.0,M
43c88d38-31a,SCH3,9f52f1d4,13078,3994cf5f,127.0,N
43c88d38-31a,SCH3,dfc750af,13080,3994cf5f,127.0,O
43c88d38-31a,SCH3,39d70274,13077,3994cf5f,131.0,S
43c88d38-31a,SCH3,cd24df82,13076,3994cf5f,134.0,U
43d51b4f-5d6,SCH3,570c75aa,13081,d456ea6c,132.0,T
